#AGE= 0.750 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
226 2.168262 3.7058 2.9644 1.5878 0.7250 1.3106 0.7392 0.5278 0.4526 0.4183 0.8057
227 2.168055 3.7063 2.9777 1.5767 0.7509 1.3326 0.7639 0.5543 0.4798 0.4459 0.8307
228 2.167900 3.7066 2.9872 1.5689 0.7690 1.3477 0.7812 0.5728 0.4990 0.4654 0.8484
229 2.167716 3.7072 2.9989 1.5595 0.7905 1.3651 0.8015 0.5947 0.5216 0.4890 0.8690
230 2.167605 3.7075 3.0029 1.5564 0.7965 1.3687 0.8067 0.6011 0.5285 0.4960 0.8746
231 2.167550 3.7074 3.0024 1.5568 0.7937 1.3645 0.8033 0.5979 0.5259 0.4938 0.8713
232 2.167435 3.7080 3.0098 1.5516 0.8049 1.3713 0.8130 0.6097 0.5385 0.5070 0.8818
233 2.167353 3.7084 3.0144 1.5487 0.8098 1.3726 0.8168 0.6150 0.5448 0.5138 0.8858
234 2.167261 3.7089 3.0203 1.5446 0.8172 1.3753 0.8228 0.6228 0.5535 0.5233 0.8922
235 2.167198 3.7093 3.0243 1.5422 0.8210 1.3756 0.8254 0.6270 0.5585 0.5288 0.8954
236 2.167137 3.7097 3.0292 1.5390 0.8259 1.3762 0.8286 0.6323 0.5648 0.5359 0.8994
237 2.167148 3.7098 3.0259 1.5423 0.8150 1.3629 0.8164 0.6214 0.5548 0.5263 0.8879
238 2.167123 3.7100 3.0270 1.5424 0.8128 1.3578 0.8128 0.6194 0.5536 0.5257 0.8848
239 2.167143 3.7099 3.0227 1.5462 0.8014 1.3444 0.8001 0.6077 0.5423 0.5149 0.8729
240 2.167154 3.7101 3.0197 1.5494 0.7910 1.3321 0.7884 0.5973 0.5328 0.5058 0.8620
241 2.167160 3.7098 3.0158 1.5533 0.7793 1.3183 0.7752 0.5856 0.5219 0.4951 0.8496
242 2.167145 3.7098 3.0110 1.5575 0.7675 1.3057 0.7626 0.5735 0.5100 0.4837 0.8376
243 2.167197 3.7087 2.9906 1.5733 0.7290 1.2726 0.7249 0.5338 0.4691 0.4423 0.8000
244 2.167273 3.7064 2.9509 1.6039 0.6565 1.2121 0.6551 0.4590 0.3917 0.3630 0.7296
