#AGE= 1.500 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
89 1.658674 3.8545 3.8897 1.1399 1.9091 1.9438 1.8528 1.8932 1.9400 1.9773 1.8922
90 1.662817 3.8533 3.8809 1.1452 1.8940 1.9320 1.8380 1.8765 1.9227 1.9597 1.8777
91 1.667024 3.8522 3.8717 1.1505 1.8788 1.9204 1.8230 1.8596 1.9051 1.9417 1.8631
92 1.671263 3.8509 3.8623 1.1559 1.8634 1.9086 1.8079 1.8423 1.8871 1.9233 1.8483
93 1.675547 3.8495 3.8526 1.1613 1.8478 1.8970 1.7925 1.8247 1.8688 1.9046 1.8334
94 1.679859 3.8482 3.8426 1.1668 1.8320 1.8853 1.7771 1.8068 1.8503 1.8855 1.8183
95 1.684194 3.8467 3.8323 1.1723 1.8160 1.8737 1.7614 1.7887 1.8313 1.8661 1.8030
96 1.688504 3.8451 3.8217 1.1777 1.8001 1.8624 1.7458 1.7705 1.8123 1.8467 1.7879
97 1.692780 3.8435 3.8111 1.1831 1.7844 1.8513 1.7304 1.7525 1.7934 1.8273 1.7729
98 1.697008 3.8418 3.8003 1.1884 1.7688 1.8405 1.7151 1.7344 1.7745 1.8078 1.7581
99 1.701186 3.8402 3.7894 1.1938 1.7532 1.8298 1.6999 1.7163 1.7555 1.7884 1.7433
100 1.705344 3.8385 3.7785 1.1991 1.7376 1.8192 1.6847 1.6983 1.7365 1.7689 1.7286
101 1.709510 3.8368 3.7673 1.2044 1.7218 1.8086 1.6693 1.6801 1.7174 1.7492 1.7137
102 1.713715 3.8351 3.7561 1.2099 1.7058 1.7976 1.6537 1.6616 1.6980 1.7292 1.6985
103 1.717932 3.8335 3.7450 1.2157 1.6892 1.7859 1.6375 1.6428 1.6782 1.7089 1.6828
104 1.722016 3.8320 3.7342 1.2216 1.6722 1.7733 1.6209 1.6237 1.6584 1.6886 1.6666
105 1.725835 3.8308 3.7242 1.2277 1.6552 1.7598 1.6042 1.6050 1.6388 1.6687 1.6502
106 1.729253 3.8299 3.7155 1.2338 1.6386 1.7455 1.5877 1.5873 1.6206 1.6502 1.6340
107 1.732233 3.8296 3.7085 1.2399 1.6227 1.7307 1.5719 1.5708 1.6038 1.6332 1.6183
108 1.734719 3.8296 3.7035 1.2457 1.6079 1.7155 1.5571 1.5562 1.5892 1.6187 1.6035
109 1.736600 3.8301 3.7009 1.2511 1.5948 1.7006 1.5438 1.5440 1.5773 1.6070 1.5900
110 1.738036 3.8311 3.7000 1.2560 1.5834 1.6861 1.5321 1.5340 1.5677 1.5977 1.5781
111 1.739177 3.8323 3.7004 1.2606 1.5729 1.6719 1.5213 1.5254 1.5596 1.5901 1.5670
112 1.739338 3.8325 3.7004 1.2614 1.5710 1.6692 1.5192 1.5237 1.5581 1.5886 1.5650
113 1.739510 3.8327 3.7006 1.2623 1.5687 1.6658 1.5168 1.5218 1.5564 1.5870 1.5624
114 1.739692 3.8330 3.7009 1.2631 1.5665 1.6628 1.5146 1.5202 1.5548 1.5856 1.5602
115 1.739861 3.8333 3.7012 1.2640 1.5645 1.6597 1.5125 1.5186 1.5533 1.5842 1.5579
116 1.739947 3.8337 3.7019 1.2651 1.5622 1.6559 1.5100 1.5169 1.5519 1.5829 1.5554
117 1.740014 3.8341 3.7026 1.2661 1.5600 1.6523 1.5078 1.5155 1.5507 1.5819 1.5530
118 1.740094 3.8346 3.7034 1.2672 1.5578 1.6486 1.5054 1.5139 1.5494 1.5807 1.5505
119 1.740186 3.8351 3.7043 1.2684 1.5552 1.6444 1.5027 1.5122 1.5479 1.5794 1.5477
120 1.740285 3.8358 3.7054 1.2699 1.5523 1.6393 1.4996 1.5103 1.5463 1.5779 1.5444
121 1.740389 3.8364 3.7065 1.2713 1.5495 1.6345 1.4966 1.5085 1.5447 1.5767 1.5412
122 1.740496 3.8371 3.7079 1.2729 1.5462 1.6289 1.4932 1.5064 1.5430 1.5751 1.5376
123 1.740601 3.8380 3.7094 1.2747 1.5428 1.6229 1.4896 1.5043 1.5413 1.5737 1.5339
124 1.740701 3.8388 3.7110 1.2765 1.5392 1.6167 1.4858 1.5021 1.5395 1.5721 1.5298
125 1.740795 3.8399 3.7130 1.2787 1.5351 1.6093 1.4814 1.4995 1.5374 1.5703 1.5251
126 1.740881 3.8409 3.7150 1.2809 1.5309 1.6020 1.4770 1.4969 1.5353 1.5686 1.5205
127 1.740958 3.8421 3.7173 1.2834 1.5261 1.5933 1.4719 1.4941 1.5330 1.5666 1.5150
128 1.741024 3.8434 3.7198 1.2861 1.5209 1.5841 1.4665 1.4909 1.5305 1.5644 1.5092
129 1.741084 3.8449 3.7226 1.2891 1.5151 1.5738 1.4604 1.4874 1.5277 1.5620 1.5027
130 1.741136 3.8465 3.7258 1.2925 1.5088 1.5623 1.4537 1.4838 1.5247 1.5596 1.4955
131 1.741173 3.8483 3.7294 1.2962 1.5019 1.5498 1.4463 1.4796 1.5213 1.5567 1.4876
132 1.741194 3.8503 3.7332 1.3004 1.4941 1.5359 1.4382 1.4752 1.5177 1.5536 1.4789
133 1.741200 3.8525 3.7376 1.3049 1.4857 1.5207 1.4293 1.4703 1.5138 1.5504 1.4694
134 1.741186 3.8550 3.7423 1.3098 1.4766 1.5043 1.4198 1.4651 1.5096 1.5469 1.4591
135 1.741156 3.8576 3.7475 1.3151 1.4671 1.4869 1.4098 1.4598 1.5053 1.5433 1.4483
136 1.741106 3.8603 3.7529 1.3206 1.4571 1.4688 1.3994 1.4543 1.5008 1.5396 1.4371
137 1.741038 3.8631 3.7583 1.3264 1.4468 1.4500 1.3886 1.4486 1.4961 1.5356 1.4254
138 1.740958 3.8660 3.7637 1.3324 1.4361 1.4309 1.3775 1.4427 1.4911 1.5314 1.4134
139 1.740872 3.8689 3.7690 1.3385 1.4251 1.4114 1.3661 1.4363 1.4858 1.5268 1.4011
140 1.740781 3.8716 3.7738 1.3449 1.4137 1.3918 1.3544 1.4296 1.4801 1.5217 1.3885
141 1.740688 3.8744 3.7783 1.3513 1.4020 1.3721 1.3423 1.4225 1.4738 1.5161 1.3754
142 1.740597 3.8771 3.7825 1.3578 1.3901 1.3524 1.3302 1.4152 1.4673 1.5102 1.3623
