#AGE= 6.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
64 0.920113 3.7150 4.4961 -0.2810 5.3533 5.9996 5.3424 5.1418 5.0890 5.0629 5.4289
65 0.925527 3.7169 4.4910 -0.2659 5.3131 5.9488 5.3008 5.1038 5.0530 5.0284 5.3871
66 0.930868 3.7187 4.4857 -0.2510 5.2738 5.8993 5.2599 5.0665 5.0175 4.9944 5.3460
67 0.936111 3.7204 4.4805 -0.2364 5.2353 5.8511 5.2201 5.0301 4.9828 4.9611 5.3060
68 0.941221 3.7220 4.4752 -0.2221 5.1980 5.8047 5.1815 4.9947 4.9492 4.9287 5.2672
69 0.946182 3.7236 4.4700 -0.2083 5.1618 5.7598 5.1441 4.9604 4.9165 4.8972 5.2296
70 0.951003 3.7251 4.4649 -0.1949 5.1268 5.7167 5.1079 4.9271 4.8848 4.8666 5.1933
71 0.955712 3.7266 4.4597 -0.1818 5.0928 5.6750 5.0727 4.8947 4.8538 4.8368 5.1580
72 0.960306 3.7279 4.4546 -0.1691 5.0596 5.6345 5.0386 4.8632 4.8237 4.8077 5.1237
73 0.964813 3.7293 4.4494 -0.1566 5.0273 5.5952 5.0053 4.8324 4.7943 4.7791 5.0902
74 0.969252 3.7306 4.4442 -0.1443 4.9956 5.5568 4.9727 4.8022 4.7653 4.7511 5.0574
75 0.973646 3.7318 4.4391 -0.1322 4.9645 5.5192 4.9407 4.7724 4.7368 4.7235 5.0252
76 0.978024 3.7330 4.4339 -0.1202 4.9336 5.4821 4.9090 4.7429 4.7086 4.6960 4.9934
77 0.982412 3.7343 4.4286 -0.1081 4.9028 5.4453 4.8775 4.7135 4.6803 4.6687 4.9616
78 0.986859 3.7353 4.4230 -0.0961 4.8719 5.4085 4.8458 4.6838 4.6520 4.6410 4.9297
79 0.991491 3.7366 4.4173 -0.0835 4.8400 5.3705 4.8130 4.6532 4.6225 4.6123 4.8967
80 0.996340 3.7377 4.4112 -0.0705 4.8066 5.3311 4.7789 4.6213 4.5917 4.5823 4.8625
81 1.001197 3.7389 4.4049 -0.0574 4.7733 5.2920 4.7448 4.5892 4.5609 4.5522 4.8282
82 1.004555 3.7396 4.4003 -0.0484 4.7505 5.2653 4.7214 4.5672 4.5396 4.5314 4.8047
83 1.007828 3.7404 4.3959 -0.0398 4.7285 5.2399 4.6991 4.5461 4.5192 4.5114 4.7823
84 1.010787 3.7409 4.3919 -0.0320 4.7089 5.2173 4.6791 4.5272 4.5008 4.4934 4.7621
85 1.013472 3.7415 4.3881 -0.0250 4.6910 5.1968 4.6609 4.5100 4.4842 4.4771 4.7438
86 1.015926 3.7420 4.3846 -0.0184 4.6745 5.1778 4.6441 4.4940 4.4687 4.4619 4.7269
87 1.018254 3.7424 4.3811 -0.0122 4.6588 5.1599 4.6281 4.4789 4.4540 4.4474 4.7108
88 1.020482 3.7429 4.3778 -0.0063 4.6438 5.1428 4.6129 4.4643 4.4397 4.4335 4.6955
89 1.022707 3.7433 4.3743 -0.0004 4.6289 5.1260 4.5977 4.4499 4.4257 4.4198 4.6803
90 1.025014 3.7436 4.3708 0.0056 4.6138 5.1090 4.5824 4.4353 4.4114 4.4056 4.6648
91 1.027493 3.7440 4.3672 0.0119 4.5979 5.0914 4.5664 4.4199 4.3965 4.3909 4.6488
92 1.030296 3.7443 4.3630 0.0187 4.5808 5.0723 4.5490 4.4031 4.3800 4.3747 4.6312
93 1.033757 3.7447 4.3577 0.0267 4.5607 5.0506 4.5287 4.3835 4.3607 4.3556 4.6110
94 1.037563 3.7450 4.3521 0.0353 4.5392 5.0273 4.5070 4.3624 4.3399 4.3350 4.5891
95 1.041414 3.7453 4.3465 0.0439 4.5176 5.0040 4.4852 4.3412 4.3190 4.3143 4.5673
96 1.045144 3.7457 4.3412 0.0522 4.4967 4.9814 4.4642 4.3208 4.2990 4.2945 4.5461
97 1.049087 3.7461 4.3358 0.0608 4.4752 4.9578 4.4425 4.2998 4.2783 4.2740 4.5243
98 1.053761 3.7466 4.3296 0.0707 4.4504 4.9309 4.4174 4.2755 4.2545 4.2504 4.4991
99 1.121088 3.7485 4.2331 0.2021 4.1221 4.5921 4.0886 3.9500 3.9304 3.9276 4.1693
100 1.124181 3.7484 4.2268 0.2091 4.1047 4.5752 4.0712 3.9323 3.9127 3.9098 4.1520
101 1.126608 3.7483 4.2212 0.2154 4.0891 4.5597 4.0557 3.9168 3.8970 3.8941 4.1365
102 1.128712 3.7484 4.2163 0.2213 4.0742 4.5445 4.0408 3.9020 3.8822 3.8794 4.1216
103 1.130417 3.7486 4.2120 0.2269 4.0604 4.5300 4.0269 3.8884 3.8687 3.8660 4.1077
104 1.131824 3.7489 4.2083 0.2320 4.0474 4.5158 4.0138 3.8756 3.8562 3.8536 4.0945
105 1.132902 3.7491 4.2052 0.2368 4.0356 4.5027 4.0018 3.8641 3.8449 3.8425 4.0824
106 1.133793 3.7494 4.2023 0.2412 4.0244 4.4899 3.9904 3.8533 3.8345 3.8322 4.0709
107 1.134498 3.7499 4.2001 0.2455 4.0136 4.4772 3.9794 3.8430 3.8247 3.8226 4.0599
108 1.135075 3.7502 4.1977 0.2495 4.0036 4.4655 3.9692 3.8334 3.8154 3.8135 4.0496
109 1.135574 3.7506 4.1957 0.2534 3.9937 4.4536 3.9590 3.8240 3.8063 3.8047 4.0393
110 1.136078 3.7510 4.1936 0.2573 3.9839 4.4420 3.9491 3.8147 3.7974 3.7960 4.0293
111 1.136545 3.7515 4.1917 0.2611 3.9743 4.4304 3.9391 3.8056 3.7887 3.7874 4.0193
112 1.137006 3.7521 4.1889 0.2664 3.9611 4.4147 3.9258 3.7931 3.7768 3.7759 4.0057
113 1.137401 3.7526 4.1863 0.2716 3.9480 4.3990 3.9124 3.7807 3.7650 3.7644 3.9922
114 1.137735 3.7533 4.1836 0.2768 3.9350 4.3832 3.8989 3.7684 3.7533 3.7529 3.9787
115 1.138022 3.7539 4.1809 0.2819 3.9220 4.3675 3.8856 3.7561 3.7415 3.7414 3.9653
116 1.138289 3.7544 4.1782 0.2871 3.9090 4.3517 3.8722 3.7437 3.7297 3.7298 3.9518
117 1.138513 3.7550 4.1754 0.2923 3.8959 4.3361 3.8589 3.7314 3.7179 3.7183 3.9383
118 1.138694 3.7555 4.1724 0.2976 3.8829 4.3204 3.8455 3.7190 3.7060 3.7067 3.9248
119 1.138843 3.7561 4.1694 0.3028 3.8697 4.3048 3.8321 3.7065 3.6941 3.6950 3.9113
120 1.138976 3.7566 4.1664 0.3081 3.8566 4.2892 3.8187 3.6940 3.6820 3.6832 3.8977
121 1.139103 3.7571 4.1632 0.3133 3.8434 4.2737 3.8053 3.6814 3.6699 3.6714 3.8842
122 1.139240 3.7577 4.1598 0.3186 3.8302 4.2583 3.7918 3.6687 3.6577 3.6593 3.8706
123 1.139480 3.7580 4.1563 0.3240 3.8168 4.2430 3.7782 3.6559 3.6453 3.6471 3.8569
124 1.139825 3.7584 4.1526 0.3292 3.8036 4.2281 3.7648 3.6431 3.6328 3.6348 3.8434
125 1.140182 3.7587 4.1486 0.3346 3.7903 4.2135 3.7514 3.6302 3.6201 3.6223 3.8300
126 1.140593 3.7589 4.1441 0.3399 3.7769 4.1992 3.7378 3.6170 3.6071 3.6093 3.8165
127 1.141477 3.7589 4.1384 0.3457 3.7626 4.1849 3.7235 3.6026 3.5927 3.5949 3.8021
128 1.143089 3.7587 4.1329 0.3513 3.7485 4.1715 3.7097 3.5884 3.5783 3.5805 3.7881
129 1.144826 3.7585 4.1275 0.3567 3.7348 4.1582 3.6960 3.5746 3.5643 3.5664 3.7746
130 1.146616 3.7585 4.1223 0.3623 3.7211 4.1449 3.6824 3.5608 3.5504 3.5524 3.7609
131 1.148428 3.7584 4.1171 0.3677 3.7074 4.1316 3.6687 3.5469 3.5364 3.5385 3.7473
132 1.150243 3.7583 4.1119 0.3733 3.6935 4.1181 3.6549 3.5330 3.5225 3.5245 3.7335
133 1.152037 3.7582 4.1067 0.3788 3.6795 4.1043 3.6410 3.5189 3.5083 3.5103 3.7195
134 1.153787 3.7580 4.1012 0.3844 3.6656 4.0908 3.6271 3.5048 3.4941 3.4959 3.7057
135 1.155512 3.7579 4.0957 0.3901 3.6515 4.0774 3.6131 3.4906 3.4797 3.4815 3.6917
136 1.157209 3.7577 4.0900 0.3957 3.6375 4.0640 3.5992 3.4764 3.4653 3.4671 3.6777
137 1.158875 3.7576 4.0844 0.4014 3.6235 4.0506 3.5853 3.4623 3.4509 3.4527 3.6639
138 1.160516 3.7572 4.0794 0.4056 3.6128 4.0415 3.5749 3.4513 3.4396 3.4411 3.6535
139 1.162117 3.7567 4.0738 0.4096 3.6030 4.0339 3.5653 3.4408 3.4286 3.4299 3.6441
140 1.163689 3.7562 4.0668 0.4149 3.5896 4.0230 3.5523 3.4268 3.4140 3.4151 3.6311
141 1.165258 3.7555 4.0598 0.4201 3.5770 4.0132 3.5402 3.4136 3.4001 3.4009 3.6190
142 1.166828 3.7550 4.0535 0.4247 3.5656 4.0041 3.5290 3.4014 3.3874 3.3880 3.6079
143 1.168365 3.7545 4.0476 0.4292 3.5544 3.9951 3.5181 3.3896 3.3751 3.3756 3.5972
144 1.169864 3.7539 4.0417 0.4337 3.5434 3.9864 3.5075 3.3781 3.3631 3.3632 3.5865
145 1.171326 3.7535 4.0357 0.4382 3.5320 3.9772 3.4965 3.3662 3.3507 3.3506 3.5756
146 1.172746 3.7531 4.0302 0.4425 3.5216 3.9686 3.4863 3.3553 3.3394 3.3391 3.5655
147 1.174137 3.7525 4.0247 0.4465 3.5116 3.9608 3.4766 3.3447 3.3282 3.3278 3.5558
148 1.175501 3.7520 4.0191 0.4503 3.5021 3.9538 3.4675 3.3346 3.3176 3.3169 3.5469
149 1.176838 3.7514 4.0136 0.4540 3.4930 3.9472 3.4587 3.3249 3.3072 3.3062 3.5382
150 1.178150 3.7508 4.0080 0.4576 3.4843 3.9413 3.4504 3.3154 3.2971 3.2959 3.5300
151 1.179440 3.7501 4.0024 0.4610 3.4759 3.9358 3.4425 3.3063 3.2874 3.2858 3.5221
152 1.180712 3.7494 3.9968 0.4643 3.4680 3.9309 3.4350 3.2975 3.2779 3.2760 3.5146
153 1.181965 3.7487 3.9912 0.4674 3.4604 3.9266 3.4279 3.2891 3.2687 3.2665 3.5077
154 1.183203 3.7479 3.9856 0.4703 3.4533 3.9229 3.4213 3.2812 3.2600 3.2574 3.5011
155 1.184425 3.7471 3.9800 0.4731 3.4467 3.9200 3.4152 3.2736 3.2515 3.2486 3.4951
156 1.185632 3.7461 3.9743 0.4756 3.4406 3.9181 3.4097 3.2665 3.2435 3.2402 3.4898
157 1.186826 3.7452 3.9686 0.4780 3.4352 3.9171 3.4048 3.2600 3.2360 3.2323 3.4851
158 1.188002 3.7442 3.9629 0.4800 3.4305 3.9172 3.4008 3.2541 3.2290 3.2248 3.4812
159 1.189160 3.7431 3.9573 0.4817 3.4266 3.9186 3.3977 3.2490 3.2228 3.2181 3.4782
160 1.190291 3.7419 3.9515 0.4830 3.4238 3.9215 3.3957 3.2448 3.2174 3.2121 3.4764
161 1.191388 3.7406 3.9459 0.4839 3.4222 3.9259 3.3949 3.2417 3.2129 3.2071 3.4758
162 1.193492 3.7379 3.9348 0.4852 3.4203 3.9368 3.3948 3.2367 3.2051 3.1981 3.4761
163 1.195532 3.7347 3.9236 0.4839 3.4256 3.9584 3.4025 3.2383 3.2033 3.1946 3.4841
164 1.197506 3.7306 3.9123 0.4798 3.4385 3.9909 3.4183 3.2467 3.2074 3.1966 3.5004
165 1.199367 3.7260 3.9015 0.4729 3.4596 4.0351 3.4430 3.2627 3.2184 3.2051 3.5254
166 1.201087 3.7209 3.8908 0.4635 3.4878 4.0893 3.4754 3.2853 3.2354 3.2190 3.5580
167 1.202705 3.7152 3.8799 0.4524 3.5211 4.1516 3.5136 3.3128 3.2567 3.2367 3.5964
168 1.204317 3.7091 3.8674 0.4409 3.5579 4.2214 3.5560 3.3428 3.2798 3.2555 3.6388
169 1.206090 3.7023 3.8497 0.4319 3.5909 4.2935 3.5961 3.3685 3.2975 3.2680 3.6787
170 1.208038 3.6952 3.8221 0.4323 3.6023 4.3461 3.6151 3.3723 3.2931 3.2577 3.6972
171 1.209764 3.6900 3.7912 0.4431 3.5855 4.3611 3.6045 3.3498 3.2640 3.2242 3.6858
172 1.211196 3.6866 3.7619 0.4588 3.5538 4.3514 3.5776 3.3145 3.2240 3.1811 3.6581
173 1.212437 3.6840 3.7346 0.4765 3.5153 4.3286 3.5425 3.2732 3.1794 3.1343 3.6225
174 1.213546 3.6821 3.7089 0.4951 3.4731 4.2981 3.5032 3.2291 3.1327 3.0859 3.5825
175 1.214572 3.6806 3.6842 0.5142 3.4291 4.2634 3.4614 3.1835 3.0849 3.0369 3.5402
176 1.215533 3.6794 3.6602 0.5335 3.3836 4.2256 3.4179 3.1369 3.0365 2.9874 3.4963
177 1.216441 3.6784 3.6368 0.5531 3.3373 4.1857 3.3732 3.0896 2.9876 2.9378 3.4511
178 1.217310 3.6775 3.6137 0.5728 3.2904 4.1445 3.3279 3.0418 2.9385 2.8880 3.4055
179 1.218146 3.6765 3.5908 0.5926 3.2433 4.1026 3.2822 2.9938 2.8891 2.8380 3.3594
180 1.218945 3.6758 3.5681 0.6124 3.1957 4.0596 3.2358 2.9454 2.8395 2.7879 3.3126
