#AGE= 2.250 EEPS=273
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
81 1.405025 3.8330 4.0539 0.8174 2.6918 2.7965 2.6407 2.6403 2.6783 2.7097 2.6860
82 1.412438 3.8328 4.0417 0.8305 2.6584 2.7639 2.6073 2.6067 2.6443 2.6755 2.6528
83 1.418814 3.8322 4.0305 0.8418 2.6295 2.7361 2.5784 2.5772 2.6145 2.6454 2.6241
84 1.424898 3.8316 4.0195 0.8526 2.6017 2.7100 2.5509 2.5490 2.5857 2.6164 2.5966
85 1.430853 3.8310 4.0078 0.8632 2.5742 2.6844 2.5235 2.5206 2.5568 2.5872 2.5694
86 1.436261 3.8301 3.9962 0.8731 2.5482 2.6608 2.4978 2.4936 2.5292 2.5592 2.5438
87 1.441182 3.8291 3.9846 0.8822 2.5240 2.6397 2.4739 2.4682 2.5031 2.5327 2.5203
88 1.445825 3.8281 3.9733 0.8908 2.5013 2.6200 2.4515 2.4441 2.4783 2.5074 2.4980
89 1.450300 3.8269 3.9621 0.8988 2.4798 2.6018 2.4303 2.4211 2.4545 2.4831 2.4771
90 1.454641 3.8258 3.9511 0.9064 2.4592 2.5849 2.4101 2.3991 2.4316 2.4598 2.4572
91 1.458919 3.8246 3.9403 0.9136 2.4397 2.5691 2.3910 2.3780 2.4097 2.4374 2.4385
92 1.463146 3.8232 3.9297 0.9203 2.4211 2.5544 2.3728 2.3578 2.3887 2.4157 2.4205
93 1.467380 3.8219 3.9192 0.9268 2.4033 2.5406 2.3552 2.3382 2.3682 2.3947 2.4034
94 1.471654 3.8206 3.9089 0.9331 2.3859 2.5272 2.3383 2.3192 2.3483 2.3743 2.3867
95 1.476029 3.8193 3.8987 0.9394 2.3688 2.5140 2.3216 2.3004 2.3286 2.3540 2.3703
96 1.480584 3.8180 3.8884 0.9457 2.3515 2.5006 2.3046 2.2814 2.3087 2.3335 2.3536
97 1.485492 3.8167 3.8780 0.9524 2.3332 2.4862 2.2867 2.2616 2.2880 2.3121 2.3361
98 1.491420 3.8155 3.8669 0.9604 2.3119 2.4685 2.2658 2.2387 2.2643 2.2880 2.3154
99 1.497769 3.8143 3.8554 0.9689 2.2892 2.4493 2.2435 2.2145 2.2394 2.2625 2.2934
100 1.503962 3.8132 3.8443 0.9773 2.2669 2.4302 2.2215 2.1908 2.2149 2.2375 2.2716
101 1.509643 3.8121 3.8336 0.9851 2.2459 2.4124 2.2009 2.1685 2.1918 2.2140 2.2512
102 1.514445 3.8111 3.8241 0.9922 2.2271 2.3965 2.1824 2.1485 2.1711 2.1929 2.2329
103 1.518286 3.8102 3.8154 0.9983 2.2108 2.3828 2.1663 2.1310 2.1530 2.1744 2.2171
104 1.521374 3.8095 3.8078 1.0038 2.1961 2.3704 2.1519 2.1155 2.1370 2.1580 2.2028
105 1.523871 3.8089 3.8013 1.0089 2.1827 2.3585 2.1386 2.1013 2.1225 2.1433 2.1897
106 1.525962 3.8086 3.7957 1.0138 2.1700 2.3467 2.1261 2.0882 2.1092 2.1298 2.1772
107 1.527661 3.8085 3.7911 1.0184 2.1582 2.3351 2.1142 2.0764 2.0972 2.1178 2.1654
108 1.528960 3.8087 3.7879 1.0228 2.1473 2.3235 2.1034 2.0658 2.0867 2.1075 2.1544
109 1.529985 3.8091 3.7855 1.0270 2.1373 2.3122 2.0933 2.0563 2.0775 2.0984 2.1442
110 1.530798 3.8096 3.7838 1.0309 2.1280 2.3013 2.0838 2.0476 2.0692 2.0903 2.1346
111 1.531441 3.8102 3.7828 1.0346 2.1193 2.2905 2.0748 2.0397 2.0616 2.0830 2.1255
112 1.531524 3.8104 3.7825 1.0356 2.1168 2.2874 2.0723 2.0375 2.0596 2.0811 2.1230
113 1.531605 3.8107 3.7824 1.0368 2.1141 2.2838 2.0695 2.0352 2.0574 2.0791 2.1201
114 1.531683 3.8109 3.7822 1.0379 2.1116 2.2806 2.0669 2.0329 2.0553 2.0771 2.1175
115 1.531758 3.8111 3.7821 1.0391 2.1089 2.2769 2.0640 2.0304 2.0531 2.0749 2.1145
116 1.531829 3.8115 3.7820 1.0405 2.1056 2.2724 2.0606 2.0276 2.0505 2.0725 2.1110
117 1.531895 3.8118 3.7820 1.0418 2.1025 2.2684 2.0574 2.0250 2.0481 2.0702 2.1078
118 1.531957 3.8122 3.7821 1.0435 2.0988 2.2632 2.0536 2.0219 2.0452 2.0676 2.1039
119 1.532015 3.8128 3.7822 1.0453 2.0949 2.2578 2.0495 2.0186 2.0422 2.0648 2.0997
120 1.532068 3.8133 3.7825 1.0471 2.0910 2.2522 2.0454 2.0153 2.0393 2.0622 2.0955
121 1.532117 3.8138 3.7829 1.0490 2.0867 2.2461 2.0409 2.0117 2.0361 2.0593 2.0908
122 1.532158 3.8146 3.7834 1.0513 2.0816 2.2388 2.0357 2.0076 2.0324 2.0559 2.0854
123 1.532192 3.8153 3.7839 1.0538 2.0761 2.2309 2.0299 2.0031 2.0285 2.0522 2.0794
124 1.532219 3.8162 3.7847 1.0566 2.0701 2.2221 2.0236 1.9983 2.0243 2.0484 2.0730
125 1.532238 3.8172 3.7857 1.0597 2.0635 2.2121 2.0165 1.9930 2.0196 2.0442 2.0657
126 1.532248 3.8184 3.7871 1.0631 2.0562 2.2011 2.0090 1.9873 2.0147 2.0398 2.0578
127 1.532249 3.8197 3.7886 1.0668 2.0484 2.1893 2.0008 1.9814 2.0095 2.0352 2.0494
128 1.532238 3.8212 3.7905 1.0710 2.0397 2.1761 1.9917 1.9747 2.0038 2.0300 2.0400
129 1.532212 3.8228 3.7924 1.0754 2.0303 2.1616 1.9818 1.9676 1.9975 2.0245 2.0296
130 1.532173 3.8245 3.7945 1.0802 2.0202 2.1461 1.9711 1.9598 1.9910 2.0185 2.0186
131 1.532120 3.8264 3.7968 1.0854 2.0095 2.1297 1.9599 1.9516 1.9839 2.0121 2.0069
132 1.532052 3.8283 3.7990 1.0908 1.9982 2.1126 1.9481 1.9431 1.9763 2.0054 1.9946
133 1.531970 3.8302 3.8012 1.0963 1.9864 2.0947 1.9358 1.9341 1.9684 1.9982 1.9818
134 1.531878 3.8323 3.8035 1.1021 1.9743 2.0765 1.9231 1.9250 1.9604 1.9909 1.9686
135 1.531776 3.8343 3.8056 1.1080 1.9620 2.0579 1.9102 1.9156 1.9521 1.9832 1.9553
136 1.531669 3.8363 3.8076 1.1139 1.9494 2.0391 1.8973 1.9061 1.9436 1.9754 1.9417
137 1.531556 3.8383 3.8094 1.1200 1.9367 2.0202 1.8841 1.8963 1.9349 1.9672 1.9280
138 1.531441 3.8402 3.8109 1.1261 1.9239 2.0014 1.8706 1.8864 1.9259 1.9589 1.9141
139 1.531324 3.8421 3.8123 1.1323 1.9107 1.9825 1.8572 1.8763 1.9167 1.9502 1.9001
140 1.531210 3.8439 3.8134 1.1384 1.8976 1.9637 1.8437 1.8660 1.9073 1.9413 1.8860
141 1.531122 3.8456 3.8147 1.1437 1.8865 1.9474 1.8321 1.8575 1.8995 1.9340 1.8741
142 1.531010 3.8453 3.8146 1.1426 1.8887 1.9503 1.8343 1.8591 1.9012 1.9357 1.8763
143 1.530898 3.8448 3.8139 1.1414 1.8911 1.9536 1.8367 1.8605 1.9025 1.9371 1.8789
144 1.530789 3.8433 3.8155 1.1341 1.9075 1.9745 1.8535 1.8747 1.9160 1.9502 1.8961
145 1.530664 3.8413 3.8155 1.1258 1.9257 1.9991 1.8722 1.8898 1.9302 1.9638 1.9154
146 1.530547 3.8385 3.8118 1.1180 1.9417 2.0239 1.8889 1.9012 1.9403 1.9731 1.9327
147 1.530444 3.8350 3.7997 1.1160 1.9422 2.0349 1.8902 1.8965 1.9337 1.9654 1.9350
148 1.530337 3.8327 3.7908 1.1159 1.9396 2.0392 1.8882 1.8907 1.9267 1.9575 1.9335
149 1.530251 3.8298 3.7800 1.1151 1.9383 2.0471 1.8876 1.8852 1.9194 1.9492 1.9338
150 1.530193 3.8263 3.7607 1.1201 1.9217 2.0418 1.8721 1.8638 1.8958 1.9241 1.9191
151 1.530145 3.8233 3.7423 1.1266 1.9020 2.0312 1.8533 1.8400 1.8702 1.8974 1.9010
152 1.530134 3.8202 3.7251 1.1315 1.8861 2.0247 1.8383 1.8200 1.8482 1.8741 1.8868
153 1.530179 3.8172 3.7091 1.1352 1.8734 2.0211 1.8265 1.8033 1.8296 1.8541 1.8757
154 1.530272 3.8145 3.6967 1.1369 1.8664 2.0225 1.8204 1.7929 1.8174 1.8406 1.8702
155 1.530383 3.8124 3.6877 1.1375 1.8628 2.0255 1.8174 1.7866 1.8097 1.8320 1.8677
156 1.530502 3.8107 3.6809 1.1377 1.8608 2.0287 1.8160 1.7826 1.8045 1.8260 1.8667
157 1.530628 3.8093 3.6755 1.1376 1.8597 2.0319 1.8154 1.7796 1.8006 1.8215 1.8663
158 1.530755 3.8082 3.6709 1.1375 1.8588 2.0350 1.8150 1.7774 1.7975 1.8178 1.8661
159 1.530887 3.8070 3.6667 1.1373 1.8583 2.0380 1.8148 1.7754 1.7948 1.8146 1.8662
160 1.531022 3.8060 3.6628 1.1371 1.8579 2.0412 1.8149 1.7738 1.7923 1.8117 1.8665
161 1.531161 3.8050 3.6592 1.1368 1.8578 2.0443 1.8151 1.7724 1.7903 1.8091 1.8670
162 1.531838 3.8017 3.6460 1.1369 1.8545 2.0521 1.8131 1.7649 1.7803 1.7975 1.8656
163 1.532502 3.7981 3.6330 1.1359 1.8538 2.0633 1.8136 1.7597 1.7726 1.7881 1.8670
164 1.533152 3.7945 3.6204 1.1340 1.8557 2.0779 1.8168 1.7567 1.7669 1.7806 1.8710
165 1.533786 3.7905 3.6080 1.1307 1.8608 2.0971 1.8235 1.7569 1.7640 1.7757 1.8786
166 1.534394 3.7863 3.5964 1.1256 1.8702 2.1217 1.8345 1.7609 1.7647 1.7743 1.8906
167 1.534967 3.7818 3.5858 1.1187 1.8846 2.1523 1.8507 1.7697 1.7701 1.7773 1.9078
168 1.535493 3.7773 3.5770 1.1096 1.9043 2.1888 1.8723 1.7839 1.7808 1.7855 1.9305
169 1.535962 3.7729 3.5704 1.0986 1.9294 2.2305 1.8994 1.8037 1.7968 1.7992 1.9585
170 1.536373 3.7686 3.5663 1.0859 1.9591 2.2761 1.9310 1.8284 1.8179 1.8179 1.9910
171 1.536731 3.7647 3.5645 1.0720 1.9923 2.3247 1.9661 1.8571 1.8432 1.8410 2.0269
172 1.537043 3.7609 3.5643 1.0572 2.0281 2.3753 2.0037 1.8886 1.8712 1.8670 2.0652
173 1.537322 3.7574 3.5657 1.0418 2.0657 2.4271 2.0432 1.9222 1.9017 1.8954 2.1053
174 1.537576 3.7541 3.5681 1.0261 2.1044 2.4796 2.0837 1.9573 1.9336 1.9254 2.1464
175 1.537810 3.7508 3.5709 1.0102 2.1441 2.5329 2.1251 1.9932 1.9664 1.9563 2.1884
176 1.538038 3.7475 3.5737 0.9944 2.1838 2.5865 2.1668 2.0294 1.9995 1.9877 2.2307
177 1.538267 3.7441 3.5759 0.9787 2.2236 2.6406 2.2085 2.0654 2.0321 2.0184 2.2729
178 1.538517 3.7405 3.5767 0.9634 2.2625 2.6953 2.2496 2.1004 2.0635 2.0477 2.3146
179 1.538808 3.7364 3.5747 0.9490 2.2998 2.7505 2.2894 2.1332 2.0923 2.0742 2.3551
180 1.539195 3.7312 3.5659 0.9374 2.3309 2.8044 2.3239 2.1588 2.1128 2.0918 2.3902
181 1.539704 3.7257 3.5466 0.9344 2.3413 2.8397 2.3383 2.1633 2.1115 2.0873 2.4051
182 1.540236 3.7210 3.5206 0.9419 2.3252 2.8440 2.3255 2.1426 2.0857 2.0588 2.3927
183 1.540718 3.7176 3.4917 0.9574 2.2889 2.8225 2.2917 2.1029 2.0423 2.0134 2.3591
184 1.541143 3.7152 3.4630 0.9767 2.2430 2.7873 2.2479 2.0547 1.9915 1.9613 2.3153
185 1.541531 3.7133 3.4349 0.9974 2.1933 2.7462 2.1998 2.0033 1.9379 1.9066 2.2672
186 1.541888 3.7120 3.4081 1.0186 2.1419 2.7014 2.1497 1.9505 1.8835 1.8513 2.2171
187 1.542230 3.7105 3.3818 1.0396 2.0912 2.6572 2.1002 1.8985 1.8298 1.7969 2.1677
188 1.542563 3.7093 3.3562 1.0604 2.0408 2.6125 2.0509 1.8470 1.7767 1.7431 2.1184
189 1.542895 3.7082 3.3311 1.0809 1.9909 2.5680 2.0021 1.7959 1.7243 1.6901 2.0695
190 1.543228 3.7071 3.3064 1.1013 1.9413 2.5237 1.9535 1.7453 1.6724 1.6374 2.0208
191 1.543564 3.7060 3.2819 1.1216 1.8920 2.4794 1.9051 1.6948 1.6206 1.5852 1.9724
192 1.543902 3.7050 3.2576 1.1418 1.8428 2.4352 1.8570 1.6447 1.5692 1.5331 1.9242
193 1.544241 3.7039 3.2335 1.1619 1.7938 2.3911 1.8090 1.5947 1.5181 1.4814 1.8762
194 1.544581 3.7029 3.2095 1.1820 1.7450 2.3471 1.7612 1.5450 1.4671 1.4298 1.8283
195 1.544924 3.7019 3.1858 1.2019 1.6965 2.3033 1.7136 1.4955 1.4164 1.3786 1.7806
196 1.545268 3.7010 3.1622 1.2218 1.6482 2.2597 1.6662 1.4462 1.3660 1.3276 1.7333
197 1.545615 3.7000 3.1386 1.2415 1.6001 2.2163 1.6191 1.3973 1.3158 1.2769 1.6860
198 1.545961 3.6991 3.1153 1.2612 1.5522 2.1731 1.5721 1.3484 1.2658 1.2263 1.6390
199 1.546310 3.6982 3.0921 1.2808 1.5044 2.1299 1.5253 1.2997 1.2159 1.1760 1.5921
200 1.546661 3.6971 3.0688 1.3003 1.4570 2.0875 1.4790 1.2514 1.1666 1.1260 1.5458
201 1.547013 3.6962 3.0457 1.3197 1.4098 2.0448 1.4326 1.2032 1.1172 1.0761 1.4992
202 1.547367 3.6953 3.0226 1.3391 1.3629 2.0027 1.3866 1.1554 1.0681 1.0265 1.4532
203 1.547723 3.6943 2.9996 1.3583 1.3161 1.9609 1.3409 1.1078 1.0194 0.9771 1.4074
204 1.548082 3.6934 2.9767 1.3775 1.2697 1.9196 1.2954 1.0603 0.9709 0.9281 1.3620
205 1.548441 3.6923 2.9539 1.3965 1.2236 1.8785 1.2502 1.0133 0.9227 0.8792 1.3168
206 1.548804 3.6914 2.9312 1.4155 1.1778 1.8377 1.2054 0.9664 0.8746 0.8307 1.2719
207 1.549170 3.6904 2.9086 1.4343 1.1322 1.7975 1.1609 0.9200 0.8270 0.7824 1.2272
208 1.549536 3.6895 2.8860 1.4530 1.0871 1.7574 1.1166 0.8739 0.7797 0.7345 1.1830
209 1.549905 3.6885 2.8637 1.4716 1.0422 1.7177 1.0728 0.8280 0.7326 0.6868 1.1391
210 1.550277 3.6875 2.8414 1.4901 0.9976 1.6784 1.0292 0.7824 0.6859 0.6396 1.0954
211 1.550649 3.6866 2.8191 1.5086 0.9531 1.6392 0.9857 0.7370 0.6392 0.5922 1.0519
212 1.551021 3.6855 2.7968 1.5270 0.9088 1.6003 0.9425 0.6917 0.5927 0.5451 1.0085
213 1.551394 3.6846 2.7746 1.5454 0.8646 1.5615 0.8993 0.6465 0.5464 0.4981 0.9653
214 1.551768 3.6835 2.7524 1.5637 0.8206 1.5230 0.8564 0.6016 0.5002 0.4512 0.9224
215 1.552142 3.6826 2.7302 1.5820 0.7767 1.4846 0.8136 0.5567 0.4541 0.4046 0.8795
216 1.552518 3.6815 2.7081 1.6001 0.7331 1.4466 0.7710 0.5121 0.4083 0.3580 0.8369
217 1.552591 3.6813 2.7040 1.6035 0.7251 1.4395 0.7632 0.5039 0.3998 0.3495 0.8290
218 1.552663 3.6811 2.7000 1.6069 0.7170 1.4325 0.7554 0.4956 0.3913 0.3409 0.8211
219 1.552736 3.6810 2.6959 1.6102 0.7089 1.4255 0.7475 0.4874 0.3828 0.3323 0.8132
220 1.552808 3.6808 2.6919 1.6136 0.7009 1.4183 0.7396 0.4792 0.3744 0.3237 0.8054
221 1.552881 3.6806 2.6877 1.6169 0.6928 1.4113 0.7318 0.4709 0.3659 0.3151 0.7974
222 1.552952 3.6804 2.6837 1.6203 0.6848 1.4043 0.7239 0.4626 0.3575 0.3066 0.7896
223 1.553025 3.6802 2.6797 1.6237 0.6767 1.3972 0.7160 0.4544 0.3490 0.2980 0.7817
224 1.553097 3.6801 2.6756 1.6270 0.6686 1.3901 0.7082 0.4462 0.3405 0.2894 0.7738
225 1.553169 3.6799 2.6715 1.6304 0.6606 1.3831 0.7003 0.4380 0.3321 0.2808 0.7659
226 1.553241 3.6797 2.6675 1.6337 0.6525 1.3761 0.6924 0.4297 0.3236 0.2724 0.7581
227 1.553945 3.6780 2.6281 1.6663 0.5742 1.3075 0.6158 0.3497 0.2416 0.1892 0.6814
228 1.554633 3.6762 2.5888 1.6988 0.4962 1.2392 0.5395 0.2700 0.1598 0.1062 0.6051
229 1.555301 3.6745 2.5509 1.7300 0.4215 1.1743 0.4667 0.1936 0.0813 0.0266 0.5322
230 1.555961 3.6728 2.5143 1.7600 0.3500 1.1123 0.3974 0.1203 0.0058 -0.0500 0.4624
231 1.556589 3.6719 2.4954 1.7757 0.3128 1.0796 0.3619 0.0824 -0.0338 -0.0901 0.4264
232 1.557222 3.6720 2.4931 1.7783 0.3057 1.0712 0.3550 0.0753 -0.0409 -0.0971 0.4193
233 1.557893 3.6711 2.4740 1.7942 0.2669 1.0363 0.3162 0.0358 -0.0812 -0.1376 0.3810
234 1.558566 3.6680 2.4114 1.8444 0.1487 0.9375 0.2018 -0.0854 -0.2062 -0.2651 0.2662
235 1.559179 3.6671 2.3908 1.8615 0.1091 0.9050 0.1633 -0.1260 -0.2479 -0.3077 0.2276
236 1.559818 3.6662 2.3725 1.8764 0.0747 0.8775 0.1301 -0.1612 -0.2844 -0.3450 0.1943
237 1.560468 3.6630 2.3110 1.9257 -0.0403 0.7821 0.0195 -0.2792 -0.4067 -0.4699 0.0829
238 1.561057 3.6594 2.2404 1.9816 -0.1708 0.6744 -0.1061 -0.4132 -0.5459 -0.6119 -0.0434
239 1.561584 3.6558 2.1721 2.0357 -0.2964 0.5717 -0.2264 -0.5422 -0.6803 -0.7492 -0.1647
240 1.562050 3.6523 2.1061 2.0878 -0.4168 0.4741 -0.3415 -0.6659 -0.8092 -0.8811 -0.2808
241 1.562464 3.6486 2.0391 2.1404 -0.5383 0.3765 -0.4572 -0.7908 -0.9397 -1.0146 -0.3978
242 1.562832 3.6449 1.9708 2.1939 -0.6610 0.2789 -0.5733 -0.9171 -1.0719 -1.1502 -0.5155
243 1.563159 3.6415 1.9110 2.2403 -0.7661 0.1970 -0.6719 -1.0254 -1.1860 -1.2673 -0.6158
244 1.563454 3.6382 1.8527 2.2853 -0.8674 0.1190 -0.7668 -1.1300 -1.2967 -1.3811 -0.7124
245 1.563724 3.6348 1.7948 2.3298 -0.9668 0.0438 -0.8591 -1.2325 -1.4056 -1.4935 -0.8067
