#AGE= 1.750 EEPS=274
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
58 1.257214 3.8233 4.2743 0.5062 3.4594 3.5972 3.4111 3.3919 3.4251 3.4537 3.4590
59 1.263406 3.8239 4.2680 0.5172 3.4326 3.5684 3.3842 3.3660 3.3995 3.4284 3.4318
60 1.268896 3.8244 4.2619 0.5271 3.4087 3.5427 3.3601 3.3428 3.3765 3.4057 3.4076
61 1.274012 3.8249 4.2563 0.5363 3.3860 3.5184 3.3372 3.3208 3.3548 3.3842 3.3848
62 1.279102 3.8254 4.2506 0.5457 3.3633 3.4941 3.3144 3.2987 3.3330 3.3626 3.3617
63 1.285163 3.8261 4.2445 0.5565 3.3368 3.4655 3.2877 3.2731 3.3079 3.3377 3.3349
64 1.294613 3.8273 4.2359 0.5735 3.2960 3.4205 3.2465 3.2340 3.2695 3.3000 3.2933
65 1.353398 3.8392 4.1903 0.6879 3.0249 3.1123 2.9721 2.9795 3.0225 3.0572 3.0159
66 1.364221 3.8406 4.1815 0.7063 2.9810 3.0635 2.9277 2.9380 2.9818 3.0171 2.9712
67 1.441552 3.8543 4.1241 0.8438 2.6545 2.6945 2.5979 2.6335 2.6838 2.7224 2.6377
68 1.450516 3.8551 4.1135 0.8601 2.6146 2.6524 2.5580 2.5951 2.6455 2.6842 2.5975
69 1.457749 3.8554 4.1039 0.8732 2.5822 2.6190 2.5255 2.5634 2.6138 2.6524 2.5649
70 1.464418 3.8555 4.0947 0.8849 2.5530 2.5894 2.4964 2.5347 2.5850 2.6235 2.5357
71 1.470753 3.8554 4.0858 0.8954 2.5264 2.5628 2.4697 2.5082 2.5582 2.5965 2.5091
72 1.476969 3.8553 4.0768 0.9054 2.5009 2.5381 2.4444 2.4827 2.5324 2.5706 2.4839
73 1.483205 3.8549 4.0675 0.9151 2.4758 2.5139 2.4193 2.4572 2.5065 2.5446 2.4589
74 1.490162 3.8545 4.0575 0.9257 2.4487 2.4877 2.3923 2.4297 2.4787 2.5167 2.4319
75 1.498486 3.8542 4.0464 0.9380 2.4174 2.4571 2.3611 2.3980 2.4468 2.4846 2.4008
76 1.514100 3.8545 4.0305 0.9592 2.3640 2.4024 2.3076 2.3452 2.3939 2.4319 2.3472
77 1.529609 3.8546 4.0144 0.9803 2.3112 2.3485 2.2548 2.2927 2.3416 2.3795 2.2943
78 1.538644 3.8540 4.0021 0.9930 2.2785 2.3171 2.2222 2.2595 2.3078 2.3456 2.2619
79 1.545154 3.8532 3.9909 1.0025 2.2534 2.2944 2.1973 2.2332 2.2811 2.3185 2.2372
80 1.550753 3.8521 3.9799 1.0108 2.2310 2.2750 2.1751 2.2094 2.2566 2.2936 2.2153
81 1.555794 3.8509 3.9691 1.0185 2.2101 2.2574 2.1545 2.1870 2.2334 2.2701 2.1950
82 1.558531 3.8501 3.9625 1.0227 2.1986 2.2481 2.1431 2.1743 2.2203 2.2567 2.1838
83 1.561275 3.8493 3.9557 1.0267 2.1870 2.2391 2.1319 2.1616 2.2071 2.2433 2.1727
84 1.564012 3.8485 3.9488 1.0309 2.1754 2.2300 2.1204 2.1488 2.1937 2.2295 2.1616
85 1.566769 3.8475 3.9416 1.0351 2.1636 2.2210 2.1088 2.1356 2.1800 2.2155 2.1502
86 1.569572 3.8465 3.9341 1.0393 2.1515 2.2120 2.0970 2.1221 2.1659 2.2010 2.1387
87 1.572479 3.8454 3.9262 1.0435 2.1392 2.2029 2.0849 2.1083 2.1514 2.1862 2.1269
88 1.575500 3.8442 3.9181 1.0480 2.1266 2.1936 2.0725 2.0940 2.1365 2.1708 2.1148
89 1.578669 3.8430 3.9097 1.0526 2.1134 2.1839 2.0597 2.0792 2.1210 2.1550 2.1023
90 1.582024 3.8418 3.9009 1.0573 2.0997 2.1739 2.0463 2.0638 2.1048 2.1384 2.0892
91 1.585592 3.8406 3.8917 1.0623 2.0853 2.1633 2.0322 2.0475 2.0879 2.1211 2.0755
92 1.589364 3.8392 3.8821 1.0676 2.0704 2.1523 2.0175 2.0306 2.0701 2.1029 2.0611
93 1.593352 3.8378 3.8720 1.0731 2.0547 2.1409 2.0022 2.0131 2.0517 2.0840 2.0463
94 1.597515 3.8363 3.8618 1.0788 2.0386 2.1290 1.9865 1.9949 2.0327 2.0645 2.0309
95 1.601798 3.8348 3.8512 1.0845 2.0221 2.1171 1.9704 1.9763 2.0133 2.0446 2.0152
96 1.606145 3.8333 3.8403 1.0903 2.0056 2.1052 1.9542 1.9576 1.9937 2.0244 1.9995
97 1.610532 3.8317 3.8293 1.0961 1.9890 2.0933 1.9380 1.9388 1.9739 2.0041 1.9837
98 1.614926 3.8301 3.8183 1.1019 1.9725 2.0816 1.9219 1.9200 1.9542 1.9838 1.9679
99 1.619271 3.8285 3.8073 1.1077 1.9562 2.0701 1.9061 1.9016 1.9348 1.9638 1.9526
100 1.623552 3.8269 3.7963 1.1133 1.9401 2.0588 1.8906 1.8834 1.9156 1.9440 1.9374
101 1.627732 3.8252 3.7856 1.1188 1.9244 2.0477 1.8752 1.8655 1.8967 1.9244 1.9224
102 1.631778 3.8237 3.7748 1.1243 1.9087 2.0368 1.8600 1.8478 1.8781 1.9051 1.9076
103 1.635720 3.8223 3.7645 1.1299 1.8929 2.0252 1.8446 1.8300 1.8594 1.8859 1.8925
104 1.639356 3.8210 3.7548 1.1355 1.8773 2.0132 1.8292 1.8127 1.8413 1.8673 1.8775
105 1.642554 3.8200 3.7462 1.1411 1.8621 2.0009 1.8144 1.7962 1.8242 1.8498 1.8629
106 1.645360 3.8193 3.7388 1.1466 1.8475 1.9883 1.8000 1.7807 1.8083 1.8337 1.8486
107 1.647786 3.8191 3.7328 1.1519 1.8335 1.9750 1.7861 1.7663 1.7938 1.8190 1.8347
