#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
67 0.773339 3.6642 4.5510 -0.6144 6.2987 7.2870 6.3663 6.0261 5.9077 5.8256 6.4360
68 0.778509 3.6667 4.5466 -0.5971 6.2471 7.2169 6.3075 5.9778 5.8642 5.7854 6.3802
69 0.783563 3.6691 4.5422 -0.5801 6.1972 7.1490 6.2511 5.9308 5.8217 5.7460 6.3263
70 0.788502 3.6715 4.5377 -0.5636 6.1490 7.0835 6.1971 5.8855 5.7802 5.7075 6.2744
71 0.793336 3.6738 4.5332 -0.5474 6.1020 7.0198 6.1450 5.8413 5.7395 5.6697 6.2241
72 0.798066 3.6759 4.5288 -0.5316 6.0564 6.9583 6.0949 5.7983 5.6998 5.6328 6.1755
73 0.802653 3.6781 4.5243 -0.5161 6.0120 6.8985 6.0465 5.7567 5.6611 5.5967 6.1283
74 0.807101 3.6802 4.5199 -0.5011 5.9690 6.8407 5.9999 5.7163 5.6234 5.5615 6.0826
75 0.811441 3.6822 4.5155 -0.4863 5.9269 6.7842 5.9544 5.6768 5.5865 5.5271 6.0380
76 0.815679 3.6842 4.5111 -0.4718 5.8860 6.7294 5.9102 5.6382 5.5504 5.4934 5.9945
77 0.819837 3.6860 4.5067 -0.4575 5.8458 6.6757 5.8671 5.6003 5.5150 5.4602 5.9520
78 0.823921 3.6879 4.5022 -0.4434 5.8064 6.6233 5.8251 5.5633 5.4801 5.4274 5.9104
79 0.827950 3.6897 4.4977 -0.4295 5.7676 6.5719 5.7838 5.5267 5.4457 5.3952 5.8695
80 0.831923 3.6915 4.4931 -0.4158 5.7294 6.5216 5.7434 5.4907 5.4118 5.3632 5.8293
81 0.835844 3.6932 4.4884 -0.4021 5.6919 6.4725 5.7037 5.4553 5.3783 5.3317 5.7899
82 0.839389 3.6947 4.4840 -0.3898 5.6582 6.4284 5.6681 5.4233 5.3480 5.3031 5.7544
83 0.842919 3.6963 4.4796 -0.3776 5.6246 6.3847 5.6327 5.3916 5.3179 5.2746 5.7192
84 0.846400 3.6977 4.4752 -0.3655 5.5916 6.3420 5.5982 5.3603 5.2883 5.2466 5.6846
85 0.849830 3.6992 4.4707 -0.3535 5.5592 6.3004 5.5642 5.3297 5.2591 5.2188 5.6507
86 0.853210 3.7005 4.4662 -0.3418 5.5273 6.2596 5.5308 5.2994 5.2304 5.1916 5.6173
87 0.856535 3.7018 4.4616 -0.3301 5.4960 6.2198 5.4981 5.2697 5.2021 5.1647 5.5846
88 0.859803 3.7031 4.4570 -0.3188 5.4652 6.1808 5.4660 5.2405 5.1743 5.1381 5.5525
89 0.863020 3.7044 4.4523 -0.3075 5.4350 6.1427 5.4346 5.2117 5.1470 5.1120 5.5211
90 0.866179 3.7056 4.4477 -0.2964 5.4054 6.1055 5.4038 5.1835 5.1200 5.0862 5.4902
91 0.869284 3.7068 4.4431 -0.2855 5.3763 6.0692 5.3735 5.1558 5.0936 5.0609 5.4600
92 0.872332 3.7079 4.4384 -0.2748 5.3478 6.0337 5.3440 5.1287 5.0677 5.0361 5.4304
93 0.875328 3.7090 4.4337 -0.2643 5.3199 5.9992 5.3150 5.1020 5.0421 5.0116 5.4013
94 0.878268 3.7101 4.4289 -0.2539 5.2925 5.9655 5.2867 5.0759 5.0171 4.9876 5.3729
95 0.881158 3.7111 4.4242 -0.2438 5.2657 5.9326 5.2590 5.0502 4.9926 4.9639 5.3452
96 0.883997 3.7120 4.4195 -0.2338 5.2394 5.9006 5.2319 5.0251 4.9684 4.9406 5.3180
97 0.886789 3.7129 4.4148 -0.2240 5.2137 5.8693 5.2053 5.0004 4.9448 4.9178 5.2913
98 0.889543 3.7138 4.4100 -0.2144 5.1885 5.8389 5.1793 4.9762 4.9215 4.8954 5.2652
99 0.892257 3.7147 4.4053 -0.2050 5.1637 5.8092 5.1538 4.9525 4.8987 4.8733 5.2397
100 0.894937 3.7155 4.4006 -0.1956 5.1395 5.7803 5.1289 4.9293 4.8763 4.8515 5.2147
101 0.897588 3.7163 4.3958 -0.1865 5.1157 5.7521 5.1045 4.9064 4.8542 4.8300 5.1902
102 0.900217 3.7170 4.3911 -0.1775 5.0924 5.7245 5.0806 4.8839 4.8325 4.8090 5.1662
103 0.902819 3.7177 4.3863 -0.1686 5.0695 5.6976 5.0572 4.8618 4.8111 4.7882 5.1427
104 0.905391 3.7184 4.3815 -0.1600 5.0471 5.6714 5.0342 4.8401 4.7901 4.7677 5.1197
105 0.907926 3.7190 4.3767 -0.1514 5.0251 5.6459 5.0117 4.8189 4.7694 4.7477 5.0971
106 0.910403 3.7196 4.3719 -0.1431 5.0035 5.6210 4.9897 4.7981 4.7492 4.7279 5.0750
107 0.912804 3.7202 4.3670 -0.1349 4.9825 5.5968 4.9682 4.7776 4.7294 4.7085 5.0535
108 0.915104 3.7207 4.3623 -0.1269 4.9619 5.5731 4.9471 4.7577 4.7100 4.6896 5.0323
109 0.917297 3.7212 4.3577 -0.1191 4.9417 5.5500 4.9266 4.7381 4.6910 4.6710 5.0117
110 0.919407 3.7218 4.3531 -0.1114 4.9221 5.5275 4.9065 4.7190 4.6725 4.6529 4.9916
111 0.921439 3.7223 4.3485 -0.1039 4.9028 5.5054 4.8869 4.7004 4.6542 4.6351 4.9719
112 0.922952 3.7226 4.3450 -0.0982 4.8882 5.4889 4.8720 4.6862 4.6405 4.6216 4.9570
113 0.924468 3.7230 4.3415 -0.0925 4.8735 5.4722 4.8571 4.6719 4.6265 4.6080 4.9420
114 0.925987 3.7233 4.3378 -0.0866 4.8587 5.4553 4.8420 4.6575 4.6125 4.5942 4.9268
115 0.927507 3.7236 4.3340 -0.0809 4.8437 5.4384 4.8268 4.6429 4.5983 4.5803 4.9115
116 0.929029 3.7240 4.3302 -0.0749 4.8286 5.4214 4.8114 4.6283 4.5839 4.5661 4.8961
117 0.930554 3.7243 4.3263 -0.0689 4.8134 5.4043 4.7959 4.6134 4.5694 4.5520 4.8805
118 0.932082 3.7247 4.3223 -0.0629 4.7980 5.3870 4.7804 4.5984 4.5547 4.5376 4.8649
119 0.933610 3.7250 4.3183 -0.0569 4.7825 5.3697 4.7646 4.5833 4.5400 4.5231 4.8491
120 0.935134 3.7253 4.3142 -0.0507 4.7669 5.3523 4.7488 4.5680 4.5251 4.5084 4.8332
121 0.936624 3.7257 4.3101 -0.0445 4.7510 5.3344 4.7325 4.5525 4.5099 4.4935 4.8169
122 0.938109 3.7260 4.3059 -0.0381 4.7349 5.3163 4.7162 4.5369 4.4946 4.4785 4.8005
123 0.939606 3.7264 4.3017 -0.0319 4.7189 5.2984 4.6998 4.5213 4.4793 4.4635 4.7842
124 0.941108 3.7268 4.2975 -0.0256 4.7028 5.2804 4.6836 4.5056 4.4640 4.4485 4.7678
125 0.942619 3.7271 4.2932 -0.0192 4.6867 5.2626 4.6673 4.4899 4.4487 4.4333 4.7515
126 0.944133 3.7274 4.2888 -0.0129 4.6706 5.2447 4.6509 4.4742 4.4332 4.4181 4.7351
127 0.945651 3.7277 4.2843 -0.0065 4.6544 5.2269 4.6346 4.4583 4.4177 4.4028 4.7187
128 0.947172 3.7280 4.2797 -0.0001 4.6382 5.2092 4.6181 4.4424 4.4020 4.3874 4.7022
129 0.948698 3.7282 4.2751 0.0063 4.6219 5.1915 4.6017 4.4265 4.3863 4.3719 4.6857
130 0.950225 3.7285 4.2702 0.0128 4.6055 5.1739 4.5853 4.4104 4.3705 4.3563 4.6692
131 0.951752 3.7288 4.2654 0.0193 4.5891 5.1560 4.5686 4.3943 4.3546 4.3406 4.6525
132 0.953282 3.7290 4.2605 0.0259 4.5726 5.1383 4.5520 4.3781 4.3386 4.3247 4.6358
