#AGE= 2.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
60 1.379024 3.7957 4.1644 0.5495 3.2682 3.5365 3.2128 3.1544 3.1769 3.1959 3.2825
61 1.386509 3.7960 4.1565 0.5609 3.2400 3.5071 3.1844 3.1264 3.1492 3.1682 3.2540
62 1.394025 3.7964 4.1489 0.5722 3.2120 3.4778 3.1564 3.0989 3.1219 3.1410 3.2258
63 1.401755 3.7967 4.1413 0.5835 3.1838 3.4480 3.1280 3.0713 3.0945 3.1138 3.1974
64 1.409582 3.7971 4.1340 0.5949 3.1557 3.4183 3.0998 3.0438 3.0672 3.0867 3.1690
65 1.417956 3.7975 4.1263 0.6068 3.1263 3.3873 3.0704 3.0150 3.0388 3.0584 3.1395
66 1.426267 3.7979 4.1187 0.6185 3.0974 3.3568 3.0413 2.9866 3.0106 3.0305 3.1103
67 1.434384 3.7982 4.1109 0.6300 3.0690 3.3271 3.0128 2.9587 2.9829 3.0028 3.0817
68 1.442201 3.7984 4.1029 0.6411 3.0415 3.2988 2.9852 2.9314 2.9556 2.9757 3.0540
69 1.449485 3.7984 4.0949 0.6516 3.0155 3.2725 2.9593 2.9055 2.9298 2.9499 3.0280
70 1.456312 3.7985 4.0869 0.6613 2.9909 3.2479 2.9346 2.8810 2.9051 2.9251 3.0033
71 1.462867 3.7983 4.0790 0.6709 2.9670 3.2243 2.9108 2.8570 2.8811 2.9010 2.9795
72 1.469637 3.7982 4.0707 0.6806 2.9426 3.2004 2.8865 2.8325 2.8564 2.8762 2.9553
73 1.476764 3.7980 4.0621 0.6907 2.9173 3.1757 2.8613 2.8070 2.8307 2.8505 2.9301
74 1.484615 3.7979 4.0529 0.7016 2.8900 3.1488 2.8341 2.7796 2.8032 2.8229 2.9029
75 1.493600 3.7978 4.0430 0.7138 2.8596 3.1185 2.8037 2.7491 2.7725 2.7921 2.8725
76 1.504873 3.7979 4.0317 0.7286 2.8225 3.0810 2.7665 2.7121 2.7356 2.7552 2.8353
77 1.517408 3.7980 4.0196 0.7450 2.7818 3.0397 2.7259 2.6717 2.6953 2.7150 2.7947
78 1.529550 3.7981 4.0075 0.7606 2.7428 3.0004 2.6869 2.6328 2.6563 2.6759 2.7555
79 1.539807 3.7978 3.9962 0.7738 2.7096 2.9680 2.6538 2.5994 2.6226 2.6421 2.7226
80 1.548388 3.7973 3.9856 0.7848 2.6817 2.9417 2.6261 2.5709 2.5937 2.6129 2.6949
81 1.556254 3.7967 3.9752 0.7950 2.6560 2.9183 2.6006 2.5446 2.5667 2.5857 2.6697
82 1.561436 3.7962 3.9680 0.8015 2.6391 2.9032 2.5840 2.5270 2.5488 2.5675 2.6531
