0.126000, 27153.454151
0.127000, 26638.670586
0.128000, 26688.649670
0.129000, 26721.579767
0.130000, 27050.012321
0.131000, 26763.433631
0.132000, 26696.365634
0.133000, 26839.545178
0.134000, 26690.855657
0.135000, 26642.613414
0.136000, 26844.875482
0.137000, 26909.438037
0.138000, 26839.255705
0.139000, 26707.575243
0.140000, 26748.710414
0.141000, 26534.849445
0.142000, 26647.274934
0.143000, 26644.649709
0.144000, 26530.447453
0.145000, 26782.488968
0.146000, 26784.984429
0.147000, 26520.954721
0.148000, 26682.221363
0.149000, 26707.295751
0.150000, 26809.350105
0.151000, 26590.977344
0.152000, 26909.238400
0.153000, 26617.179680
0.154000, 26956.871751
0.155000, 26425.937565
0.156000, 27075.336254
0.157000, 26527.852174
0.158000, 26649.460957
0.159000, 27001.730150
0.160000, 26805.966261
0.161000, 26415.815977
0.162000, 26578.090786
0.163000, 26801.654105
0.164000, 27025.097642
0.165000, 26773.285710
0.166000, 26455.952965
0.167000, 26974.819103
0.168000, 26677.440061
0.169000, 26765.449964
0.170000, 26431.207978
0.171000, 26660.860221
0.172000, 26839.105977
0.173000, 26705.898293
0.174000, 26549.133462
0.175000, 27016.493294
0.176000, 26658.264942
0.177000, 26890.592319
0.178000, 26591.955565
0.179000, 26681.602489
0.180000, 26552.207869
0.181000, 26697.254018
0.182000, 26958.438900
0.183000, 26672.179630
0.184000, 26993.724712
0.185000, 26839.635015
0.186000, 26923.921690
0.187000, 26659.332999
0.188000, 26370.977542
0.189000, 26818.483491
0.190000, 26652.166037
0.191000, 26778.366467
0.192000, 26931.467963
0.193000, 26832.937199
0.194000, 26864.749330
0.195000, 26716.199554
0.196000, 26480.598133
0.197000, 26552.257778
0.198000, 26876.827359
0.199000, 26646.017222
0.200000, 26738.908245
0.201000, 26857.602331
0.202000, 26362.892250
0.203000, 26696.784871
0.204000, 26716.988120
0.205000, 26591.646127
0.206000, 26687.401940
0.207000, 27047.926116
0.208000, 26673.676907
0.209000, 26526.075406
0.210000, 26614.983674
0.211000, 26635.666051
0.212000, 26680.514468
0.213000, 26603.913812
0.214000, 26791.841954
0.215000, 26865.897241
0.216000, 27043.244632
0.217000, 26732.959067
0.218000, 26728.686839
0.219000, 26724.025318
0.220000, 26661.828460
0.221000, 27125.245465
0.222000, 27007.220163
0.223000, 26954.036908
0.224000, 26581.903849
0.225000, 26877.795597
0.226000, 26368.502045
0.227000, 26671.740429
0.228000, 26666.569835
0.229000, 26659.852055
0.230000, 26736.772131
0.231000, 26529.129850
0.232000, 26714.263077
0.233000, 26936.648539
0.234000, 26523.889383
0.235000, 26762.625102
0.236000, 26498.096303
0.237000, 26736.023493
0.238000, 26698.401930
0.239000, 26830.182210
0.240000, 26545.200616
0.241000, 26807.603283
0.242000, 26624.137024
0.243000, 26877.695779
0.244000, 26484.181615
0.245000, 26576.304036
0.246000, 26642.184194
0.247000, 26830.701266
0.248000, 27003.876246
0.249000, 26770.929995
0.250000, 26794.527070
0.251000, 26834.174947
0.252000, 26704.041670
0.253000, 26850.724841
0.254000, 26475.118102
0.255000, 26589.639777
0.256000, 26502.967441
0.257000, 26635.795815
0.258000, 26612.727778
0.259000, 26690.007200
0.260000, 26862.932634
0.261000, 26830.501629
0.262000, 26674.884709
0.263000, 27009.206550
0.264000, 26588.372083
0.265000, 26691.943678
0.266000, 26819.811076
0.267000, 26534.390281
0.268000, 26726.850180
0.269000, 26561.630728
0.270000, 26586.924716
0.271000, 26826.858257
0.272000, 26545.100797
0.273000, 26665.461850
0.274000, 27156.298976
0.275000, 27065.514121
0.276000, 26610.062626
0.277000, 26992.087690
0.278000, 26498.335867
0.279000, 26950.762864
0.280000, 27094.800846
0.281000, 26590.068996
0.282000, 27039.671132
0.283000, 26837.938102
0.284000, 26788.358291
0.285000, 26997.737413
0.286000, 26748.191358
0.287000, 26887.108656
0.288000, 26475.118102
0.289000, 26734.645999
0.290000, 26466.992882
0.291000, 26726.999907
0.292000, 26724.055264
0.293000, 26792.590592
0.294000, 26508.716983
0.295000, 26804.658640
0.296000, 26669.424642
0.297000, 26738.179571
0.298000, 26845.624120
0.299000, 26643.312143
0.300000, 26742.082471
0.301000, 26875.320100
0.302000, 26711.528052
0.303000, 26396.531058
0.304000, 26449.963859
0.305000, 26784.006208
0.306000, 26483.822268
0.307000, 26496.429335
0.308000, 26623.607986
0.309000, 26740.235830
0.310000, 26634.657885
0.311000, 27091.936058
0.312000, 26625.424681
0.313000, 26619.056266
0.314000, 27045.221036
0.315000, 26486.237874
0.316000, 26685.874718
0.317000, 26716.399191
0.318000, 27108.316261
0.319000, 26776.589699
0.320000, 27094.311736
0.321000, 26875.419919
0.322000, 27166.330728
0.323000, 26846.562413
0.324000, 26760.848334
0.325000, 26976.496053
0.326000, 26459.736083
0.327000, 26709.811175
0.328000, 26828.245733
0.329000, 26983.443415
0.330000, 26545.679744
0.331000, 26945.981561
0.332000, 26927.944372
0.333000, 27011.422519
0.334000, 26684.776715
0.335000, 26729.265786
0.336000, 26956.302786
0.337000, 26862.483451
0.338000, 26819.731221
0.339000, 26614.294927
0.340000, 26668.895604
0.341000, 27052.427926
0.342000, 26795.305654
0.343000, 26813.881862
0.344000, 26875.938975
0.345000, 26582.732342
0.346000, 26558.526375
0.347000, 26680.783978
0.348000, 27018.769155
0.349000, 26766.687712
0.350000, 26717.157811
0.351000, 26953.198433
0.352000, 26707.295751
0.353000, 26627.021776
0.354000, 26712.596109
0.355000, 26795.565181
0.356000, 26697.902838
0.357000, 26641.575302
0.358000, 26878.833709
0.359000, 26678.777628
0.360000, 26604.133412
0.361000, 26987.835426
0.362000, 26627.810342
0.363000, 27116.940572
0.364000, 26697.144217
0.365000, 26722.737661
0.366000, 26771.488978
0.367000, 26477.463835
0.368000, 27176.622007
0.369000, 26723.476317
0.370000, 26835.861878
0.371000, 26415.037394
0.372000, 26950.603154
0.373000, 26661.169658
0.374000, 26914.678504
0.375000, 26708.064353
0.376000, 26592.893858
0.377000, 26700.927336
0.378000, 26842.449894
0.379000, 26672.019921
0.380000, 26504.025517
0.381000, 26754.919120
0.382000, 26953.138542
0.383000, 26860.527010
0.384000, 26916.854546
0.385000, 26534.270499
0.386000, 26902.540584
0.387000, 26406.433046
0.388000, 26462.481090
0.389000, 26443.405789
0.390000, 26834.444457
0.391000, 26733.108795
0.392000, 26736.372857
0.393000, 26566.422012
0.394000, 26759.141439
0.395000, 26773.635074
0.396000, 26677.899226
0.397000, 26899.096849
0.398000, 26735.773947
0.399000, 26730.982663
0.400000, 26634.817595
0.401000, 26190.459010
0.402000, 26535.870810
0.403000, 26332.759046
0.404000, 26448.341929
0.405000, 26430.269725
0.406000, 25890.183157
0.407000, 26164.177570
0.408000, 26466.830041
0.409000, 26464.057319
0.410000, 26368.329104
0.411000, 26334.323654
0.412000, 26385.361537
0.413000, 26821.243284
0.414000, 26240.991862
0.415000, 26406.176755
0.416000, 26493.230312
0.417000, 26399.145925
0.418000, 26491.428043
0.419000, 26167.871231
0.420000, 26421.416821
0.421000, 26411.335998
0.422000, 26071.677595
0.423000, 26161.721730
0.424000, 26506.301714
0.425000, 26537.465125
0.426000, 26188.052684
0.427000, 26196.836270
0.428000, 26329.798176
0.429000, 26199.143570
0.430000, 26644.531791
0.431000, 26430.646023
0.432000, 26314.528401
0.433000, 26385.143680
0.434000, 26136.014640
0.435000, 26038.919869
0.436000, 26362.318240
0.437000, 26087.511816
0.438000, 26463.076964
0.439000, 26313.805513
0.440000, 25940.884353
0.441000, 26619.884276
0.442000, 26348.999273
0.443000, 26588.374275
0.444000, 26365.269208
0.445000, 26254.023654
0.446000, 26330.996388
0.447000, 26284.741449
0.448000, 26096.929167
0.449000, 26482.377087
0.450000, 26250.448823
0.451000, 26392.748860
0.452000, 26438.469059
0.453000, 26621.488494
0.454000, 26123.765151
0.455000, 26170.317168
0.456000, 26082.629845
0.457000, 26323.440721
0.458000, 26448.213196
0.459000, 25967.145988
0.460000, 26207.422125
0.461000, 26139.064633
0.462000, 26366.913036
0.463000, 26538.841583
0.464000, 26065.736048
0.465000, 26325.856950
0.466000, 26700.996287
0.467000, 26313.340092
0.468000, 26492.883722
0.469000, 26455.491590
0.470000, 26146.610397
0.471000, 26377.518696
0.472000, 26661.376076
0.473000, 26279.126687
0.474000, 26396.026613
0.475000, 26223.692059
0.476000, 26487.070909
0.477000, 26009.023988
0.478000, 26236.505995
0.479000, 26297.000840
0.480000, 26144.758615
0.481000, 26439.558343
0.482000, 26147.372896
0.483000, 26149.581171
0.484000, 26300.833137
0.485000, 26155.493009
0.486000, 26380.439956
0.487000, 26602.376520
0.488000, 26108.475572
0.489000, 26374.795487
0.490000, 26675.734813
0.491000, 26171.782749
0.492000, 25879.735938
0.493000, 26377.469183
0.494000, 26518.917598
0.495000, 26489.398015
0.496000, 26298.149538
0.497000, 26215.136233
0.498000, 26308.557147
0.499000, 26330.966680
0.500000, 26638.011784
0.501000, 27004.485138
0.502000, 26654.451878
0.503000, 26630.265875
0.504000, 26699.160550
0.505000, 26752.014404
0.506000, 26657.975469
0.507000, 26544.931106
0.508000, 26585.956477
0.509000, 26916.475236
0.510000, 26793.718541
0.511000, 26734.995363
0.512000, 26733.567960
0.513000, 26762.575193
0.514000, 26590.108924
0.515000, 26544.242359
0.516000, 26709.122428
0.517000, 26753.322025
0.518000, 26751.964495
0.519000, 26819.671330
0.520000, 26422.992922
0.521000, 26929.251994
0.522000, 26701.136954
0.523000, 26443.405789
0.524000, 26617.419244
0.525000, 26782.209477
0.526000, 26637.333019
0.527000, 26563.327641
0.528000, 26552.098069
0.529000, 26833.106890
0.530000, 26915.566888
0.531000, 26633.549901
0.532000, 26835.312877
0.533000, 27020.795468
0.534000, 26714.233131
0.535000, 26891.251121
0.536000, 26938.535107
0.537000, 26839.016140
0.538000, 26467.521920
0.539000, 26889.813735
0.540000, 26716.658719
0.541000, 26608.924696
0.542000, 26911.554188
0.543000, 26850.365495
0.544000, 27046.558603
0.545000, 26980.818191
0.546000, 27029.369871
0.547000, 26726.221324
0.548000, 26970.636711
0.549000, 26901.442581
0.550000, 26843.468042
0.551000, 26720.052545
0.552000, 26340.492996
0.553000, 26752.473569
0.554000, 26697.563455
0.555000, 26864.040619
0.556000, 26740.854704
0.557000, 26626.892012
0.558000, 26545.100797
0.559000, 26558.336720
0.560000, 26725.612431
0.561000, 26557.218754
0.562000, 26839.345541
0.563000, 26802.931781
0.564000, 26760.668661
0.565000, 26507.848562
0.566000, 26892.708470
0.567000, 26885.840962
0.568000, 26600.559913
0.569000, 26438.554614
0.570000, 26682.920092
0.571000, 26643.431925
0.572000, 26794.057923
0.573000, 26537.474670
0.574000, 26659.043526
0.575000, 27063.358044
0.576000, 26815.598739
0.577000, 26958.957956
0.578000, 26757.354690
0.579000, 26533.052714
0.580000, 26789.007111
0.581000, 26854.997070
0.582000, 26704.071616
0.583000, 26651.656963
0.584000, 26405.345025
0.585000, 26628.229579
0.586000, 26973.361754
0.587000, 26718.714978
0.588000, 26423.691651
0.589000, 26852.052426
0.590000, 26741.283924
0.591000, 27036.466961
0.592000, 26946.460690
0.593000, 26684.397405
0.594000, 26635.925579
0.595000, 26748.341086
0.596000, 26706.676877
0.597000, 26922.663978
0.598000, 26657.276740
0.599000, 26795.674982
0.600000, 26605.990035
0.601000, 27035.748268
0.602000, 26476.695233
0.603000, 26647.514498
0.604000, 26594.201479
0.605000, 26715.410989
0.606000, 26800.935413
0.607000, 26757.883727
0.608000, 26547.995532
0.609000, 26744.388277
0.610000, 26943.885374
0.611000, 26671.960030
0.612000, 26619.186030
0.613000, 26766.358311
0.614000, 26671.880175
0.615000, 26683.778531
0.616000, 26968.470652
0.617000, 26579.827626
0.618000, 26782.698587
0.619000, 26879.432619
0.620000, 26786.970815
0.621000, 26618.547192
0.622000, 26899.336413
0.623000, 26928.463428
0.624000, 26545.729653
0.625000, 26708.783045
0.626000, 26762.605139
0.627000, 26679.156938
0.628000, 26726.570688
0.629000, 26633.939193
0.630000, 26721.749458
0.631000, 26543.004610
0.632000, 26776.869191
0.633000, 26983.303669
0.634000, 26764.591525
0.635000, 26993.574985
0.636000, 26629.617055
0.637000, 26883.834612
0.638000, 26796.303838
0.639000, 26459.736083
0.640000, 26943.835465
0.641000, 26664.503594
0.642000, 26837.498900
0.643000, 26640.058062
0.644000, 26869.989797
0.645000, 26812.085130
0.646000, 26725.512613
0.647000, 26887.767458
0.648000, 26624.037205
0.649000, 26885.880890
0.650000, 26741.533470
0.651000, 26699.370168
0.652000, 26786.032522
0.653000, 26803.410909
0.654000, 26684.267641
0.655000, 26673.617015
0.656000, 26755.897341
0.657000, 26555.501877
0.658000, 26647.843899
0.659000, 26766.358311
0.660000, 26558.137083
0.661000, 26814.011626
0.662000, 26426.955713
0.663000, 26399.894939
0.664000, 26704.820254
0.665000, 26902.939858
0.666000, 27220.542112
0.667000, 26778.885523
0.668000, 26561.351236
0.669000, 26831.390013
0.670000, 26877.486160
0.671000, 26617.489117
0.672000, 26849.996167
0.673000, 26683.678712
0.674000, 26830.990739
0.675000, 27169.814390
0.676000, 26825.900000
0.677000, 26739.277573
0.678000, 26929.112248
0.679000, 27032.673861
0.680000, 26643.831198
0.681000, 26724.025318
0.682000, 26694.209556
0.683000, 26721.270330
0.684000, 26810.517981
0.685000, 26621.841200
0.686000, 26786.242141
0.687000, 26792.281155
0.688000, 26829.164062
0.689000, 26635.606160
0.690000, 26693.051662
0.691000, 26793.688595
0.692000, 26621.471872
0.693000, 26842.869132
0.694000, 26593.083513
0.695000, 26989.033247
0.696000, 26666.370198
0.697000, 26649.790358
0.698000, 26524.019147
0.699000, 26845.983466
0.700000, 26853.260229
0.701000, 26626.143374
0.702000, 26707.984498
0.703000, 26615.542658
0.704000, 26947.528747
0.705000, 26786.272086
0.706000, 26528.580849
0.707000, 26970.247420
0.708000, 26683.698676
0.709000, 26534.849445
0.710000, 26885.271997
0.711000, 26563.417478
0.712000, 27007.669346
0.713000, 26653.693258
0.714000, 26802.103288
0.715000, 26390.911281
0.716000, 26691.015366
0.717000, 26868.163120
0.718000, 26745.466316
0.719000, 26556.480097
0.720000, 26572.261390
0.721000, 26794.077887
0.722000, 26469.328633
0.723000, 26816.776596
0.724000, 26809.350105
0.725000, 26223.815243
0.726000, 26874.062388
0.727000, 26589.879341
0.728000, 26825.540654
0.729000, 26953.418034
0.730000, 26888.306477
0.731000, 26787.479889
0.732000, 26627.510886
0.733000, 26555.791350
0.734000, 26684.996316
0.735000, 26546.049072
0.736000, 27130.985024
0.737000, 26886.639510
0.738000, 26951.870848
0.739000, 26803.111454
0.740000, 26828.505261
0.741000, 26611.789485
0.742000, 26501.909366
0.743000, 26845.773848
0.744000, 26972.972463
0.745000, 26479.749677
0.746000, 26764.292070
0.747000, 27076.673821
0.748000, 26788.288418
0.749000, 26708.423699
0.750000, 26804.309275
0.751000, 26561.161581
0.752000, 26487.295949
0.753000, 26850.026112
0.754000, 26867.105044
0.755000, 27038.672948
0.756000, 26694.339320
0.757000, 26677.819371
0.758000, 26813.991662
0.759000, 26588.721448
0.760000, 26669.793970
0.761000, 26666.340253
0.762000, 26899.955287
0.763000, 26801.494396
0.764000, 26761.397336
0.765000, 26696.046215
0.766000, 26676.921005
0.767000, 27127.870690
0.768000, 26598.693308
0.769000, 26528.770504
0.770000, 26636.923764
0.771000, 26569.995512
0.772000, 26585.187876
0.773000, 27001.989678
0.774000, 26757.284817
0.775000, 26468.799596
0.776000, 26728.137837
0.777000, 26730.703171
0.778000, 26681.891963
0.779000, 26626.862067
0.780000, 26919.250188
0.781000, 26657.885632
0.782000, 26521.274140
0.783000, 26664.423739
0.784000, 26693.680518
0.785000, 26732.889194
0.786000, 26833.396363
0.787000, 26867.833719
0.788000, 26532.054530
0.789000, 26633.360246
0.790000, 26977.504219
0.791000, 26900.264724
0.792000, 26577.162474
0.793000, 26625.055353
0.794000, 26943.735647
0.795000, 26772.906400
0.796000, 26626.273138
0.797000, 26582.732342
0.798000, 27073.279995
0.799000, 26537.025487
0.800000, 26916.854546
0.801000, 26861.585086
0.802000, 26745.785734
0.803000, 26767.715842
0.804000, 26829.213971
0.805000, 27097.016815
0.806000, 26450.732461
0.807000, 26653.783095
0.808000, 26794.337415
0.809000, 26505.512811
0.810000, 26792.880066
0.811000, 26853.320120
0.812000, 26625.883846
0.813000, 26867.763846
0.814000, 26679.156938
0.815000, 26815.988031
0.816000, 26876.008848
0.817000, 26564.026370
0.818000, 26364.050144
0.819000, 26592.694221
0.820000, 26542.735101
0.821000, 26920.967065
0.822000, 26540.598987
0.823000, 26677.080715
0.824000, 26738.199534
0.825000, 26581.704213
0.826000, 26862.483451
0.827000, 26760.618752
0.828000, 26624.825771
0.829000, 26666.819381
0.830000, 26645.288547
0.831000, 26800.306556
0.832000, 26741.303887
0.833000, 26935.181208
0.834000, 26707.086132
0.835000, 26516.213346
0.836000, 26552.357597
0.837000, 26740.635104
0.838000, 26691.654204
0.839000, 26667.947329
0.840000, 26582.822179
0.841000, 27100.859825
0.842000, 26707.116078
0.843000, 26914.928050
0.844000, 26737.051623
0.845000, 26724.274865
0.846000, 26979.290969
0.847000, 26651.427380
0.848000, 26552.407506
0.849000, 26822.316518
0.850000, 26798.170442
0.851000, 26647.664226
0.852000, 26945.512415
0.853000, 27032.564060
0.854000, 26762.425465
0.855000, 27051.709234
0.856000, 26625.025408
0.857000, 26640.367499
0.858000, 26642.274031
0.859000, 26842.150439
0.860000, 26880.370913
0.861000, 26571.333079
0.862000, 26938.684835
0.863000, 26775.771188
0.864000, 26618.547192
0.865000, 26544.352159
0.866000, 26515.943836
0.867000, 26795.046126
0.868000, 26758.632365
0.869000, 26669.284896
0.870000, 26808.381867
0.871000, 26799.068808
0.872000, 26857.951695
0.873000, 27057.488720
0.874000, 26860.686720
0.875000, 26684.347496
0.876000, 26793.528886
0.877000, 26842.569676
0.878000, 26452.629011
0.879000, 26713.264893
0.880000, 26791.133244
0.881000, 26671.131537
0.882000, 26996.439774
0.883000, 26666.759490
0.884000, 26943.316409
0.885000, 26778.705850
0.886000, 26724.783939
0.887000, 26683.159657
0.888000, 26833.346454
0.889000, 26901.083235
0.890000, 26880.690332
0.891000, 26397.499297
0.892000, 26704.480872
0.893000, 26897.290135
0.894000, 26908.050561
0.895000, 26603.145210
0.896000, 26730.144188
0.897000, 26667.048963
0.898000, 26483.183430
0.899000, 26749.319307
0.900000, 26555.990987
0.901000, 26563.796788
0.902000, 26851.533371
0.903000, 26435.270588
0.904000, 26996.759192
0.905000, 26718.944561
0.906000, 26995.311825
0.907000, 26962.032364
0.908000, 26803.171345
0.909000, 26642.094358
0.910000, 26933.194821
0.911000, 26737.700442
0.912000, 26781.670457
0.913000, 26610.202372
0.914000, 26955.274656
0.915000, 26613.216888
0.916000, 26327.975766
0.917000, 26804.019802
0.918000, 26651.367489
0.919000, 26830.411792
0.920000, 26697.124254
0.921000, 26954.146708
0.922000, 27040.299988
0.923000, 26629.976401
0.924000, 26967.153049
0.925000, 26453.876742
0.926000, 26499.743306
0.927000, 26780.462654
0.928000, 26633.430119
0.929000, 26696.964544
0.930000, 26472.013749
0.931000, 27037.075853
0.932000, 27040.299988
0.933000, 26848.928110
0.934000, 26583.880254
0.935000, 26773.515292
0.936000, 26687.451849
0.937000, 26868.432629
0.938000, 26375.359571
0.939000, 26592.424711
0.940000, 26889.184879
0.941000, 26960.245614
0.942000, 26419.569150
0.943000, 26653.723204
0.944000, 26455.833183
0.945000, 26760.948153
0.946000, 26499.593579
0.947000, 27081.654760
0.948000, 26666.739526
0.949000, 26599.402019
0.950000, 26883.165828
0.951000, 26759.610586
0.952000, 26626.013610
0.953000, 26736.422766
0.954000, 26849.656784
0.955000, 26694.528975
0.956000, 26791.502572
0.957000, 26658.464579
0.958000, 26651.956418
0.959000, 26906.223884
0.960000, 26812.414531
0.961000, 26900.853653
0.962000, 26954.655782
0.963000, 26807.044300
0.964000, 26633.300355
0.965000, 26655.070753
0.966000, 27022.033217
0.967000, 26580.865738
0.968000, 26873.623187
0.969000, 26797.461731
0.970000, 26627.061704
0.971000, 26650.469123
0.972000, 26450.991989
0.973000, 26751.345621
0.974000, 26742.062507
0.975000, 26633.170591
0.976000, 26776.609663
0.977000, 26872.874549
0.978000, 26480.687970
0.979000, 26792.251210
0.980000, 26724.504447
0.981000, 26821.537935
0.982000, 26698.741312
0.983000, 26693.420990
0.984000, 26429.760611
0.985000, 26964.996971
0.986000, 26808.172248
0.987000, 26690.725893
0.988000, 26759.291167
0.989000, 26723.067062
0.990000, 26868.991613
0.991000, 26654.282187
0.992000, 27003.526881
0.993000, 26808.252103
0.994000, 26599.521801
0.995000, 26969.299145
0.996000, 26736.023493
0.997000, 26895.263821
0.998000, 26504.245117
0.999000, 26723.416426
