#AGE= 4.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
63 1.014831 3.7402 4.4463 -0.0877 4.8480 5.3610 4.8184 4.6653 4.6384 4.6303 4.9019
64 1.019470 3.7415 4.4413 -0.0759 4.8180 5.3250 4.7876 4.6367 4.6110 4.6037 4.8709
65 1.023931 3.7426 4.4364 -0.0646 4.7893 5.2906 4.7581 4.6092 4.5847 4.5780 4.8411
66 1.028491 3.7437 4.4314 -0.0531 4.7601 5.2559 4.7283 4.5814 4.5580 4.5520 4.8111
67 1.033452 3.7449 4.4262 -0.0409 4.7290 5.2190 4.6965 4.5518 4.5296 4.5243 4.7790
68 1.039303 3.7463 4.4201 -0.0268 4.6935 5.1768 4.6602 4.5179 4.4970 4.4925 4.7424
69 1.046802 3.7479 4.4124 -0.0094 4.6493 5.1246 4.6150 4.4757 4.4564 4.4528 4.6969
70 1.060788 3.7507 4.3974 0.0225 4.5690 5.0309 4.5330 4.3986 4.3820 4.3799 4.6144
71 1.084910 3.7550 4.3683 0.0785 4.4286 4.8707 4.3905 4.2634 4.2508 4.2509 4.4708
72 1.104187 3.7582 4.3456 0.1217 4.3206 4.7479 4.2808 4.1592 4.1496 4.1512 4.3604
73 1.114383 3.7596 4.3338 0.1432 4.2669 4.6876 4.2264 4.1072 4.0990 4.1013 4.3057
74 1.122207 3.7606 4.3242 0.1596 4.2262 4.6426 4.1853 4.0677 4.0602 4.0631 4.2643
75 1.128807 3.7612 4.3153 0.1735 4.1914 4.6051 4.1503 4.0337 4.0269 4.0300 4.2291
76 1.135402 3.7617 4.3061 0.1871 4.1574 4.5688 4.1160 4.0002 3.9939 3.9972 4.1947
77 1.143244 3.7622 4.2958 0.2026 4.1189 4.5278 4.0773 3.9624 3.9565 3.9601 4.1559
78 1.154451 3.7629 4.2818 0.2236 4.0667 4.4724 4.0248 3.9110 3.9057 3.9096 4.1031
79 1.173277 3.7638 4.2574 0.2588 3.9790 4.3805 3.9368 3.8246 3.8199 3.8244 4.0149
80 1.199749 3.7645 4.2215 0.3070 3.8589 4.2571 3.8166 3.7054 3.7012 3.7060 3.8943
81 1.216994 3.7645 4.1977 0.3371 3.7836 4.1815 3.7414 3.6303 3.6260 3.6307 3.8190
82 1.225922 3.7644 4.1849 0.3525 3.7453 4.1436 3.7032 3.5918 3.5874 3.5921 3.7807
83 1.234357 3.7642 4.1726 0.3670 3.7092 4.1083 3.6673 3.5555 3.5509 3.5555 3.7449
84 1.242500 3.7640 4.1605 0.3808 3.6746 4.0746 3.6328 3.5206 3.5156 3.5201 3.7103
85 1.250591 3.7637 4.1484 0.3947 3.6402 4.0413 3.5986 3.4859 3.4805 3.4849 3.6762
86 1.258876 3.7633 4.1355 0.4090 3.6044 4.0070 3.5630 3.4497 3.4440 3.4482 3.6406
87 1.266978 3.7629 4.1226 0.4230 3.5694 3.9737 3.5283 3.4143 3.4080 3.4121 3.6059
88 1.274606 3.7624 4.1103 0.4361 3.5368 3.9431 3.4961 3.3812 3.3746 3.3784 3.5738
89 1.281616 3.7619 4.0991 0.4477 3.5078 3.9161 3.4673 3.3516 3.3445 3.3481 3.5451
90 1.287932 3.7614 4.0889 0.4578 3.4826 3.8931 3.4425 3.3258 3.3180 3.3215 3.5203
91 1.293591 3.7608 4.0799 0.4665 3.4610 3.8740 3.4212 3.3035 3.2952 3.2984 3.4991
92 1.298638 3.7602 4.0718 0.4739 3.4423 3.8578 3.4029 3.2843 3.2754 3.2782 3.4809
93 1.303235 3.7596 4.0643 0.4805 3.4259 3.8439 3.3868 3.2671 3.2576 3.2603 3.4649
94 1.307518 3.7590 4.0573 0.4866 3.4108 3.8314 3.3720 3.2513 3.2412 3.2435 3.4502
95 1.311547 3.7584 4.0506 0.4923 3.3966 3.8199 3.3582 3.2364 3.2258 3.2279 3.4365
96 1.315402 3.7578 4.0439 0.4977 3.3830 3.8088 3.3449 3.2221 3.2108 3.2126 3.4233
97 1.319113 3.7572 4.0374 0.5031 3.3695 3.7979 3.3318 3.2081 3.1962 3.1977 3.4103
98 1.322656 3.7566 4.0310 0.5085 3.3561 3.7869 3.3188 3.1940 3.1816 3.1829 3.3973
99 1.325972 3.7563 4.0249 0.5139 3.3428 3.7755 3.3057 3.1802 3.1672 3.1684 3.3843
100 1.328961 3.7559 4.0191 0.5191 3.3297 3.7640 3.2929 3.1667 3.1534 3.1544 3.3715
101 1.331543 3.7556 4.0140 0.5241 3.3172 3.7525 3.2805 3.1540 3.1404 3.1413 3.3592
102 1.333691 3.7555 4.0096 0.5287 3.3056 3.7413 3.2690 3.1422 3.1285 3.1294 3.3476
103 1.335429 3.7555 4.0059 0.5330 3.2949 3.7306 3.2582 3.1315 3.1179 3.1187 3.3370
104 1.336804 3.7556 4.0026 0.5369 3.2853 3.7207 3.2486 3.1219 3.1083 3.1091 3.3273
105 1.337952 3.7557 3.9998 0.5406 3.2762 3.7111 3.2395 3.1129 3.0994 3.1003 3.3181
106 1.338933 3.7558 3.9973 0.5440 3.2675 3.7018 3.2308 3.1046 3.0911 3.0921 3.3094
107 1.339785 3.7561 3.9951 0.5473 3.2593 3.6924 3.2223 3.0965 3.0833 3.0844 3.3009
108 1.340530 3.7562 3.9929 0.5505 3.2514 3.6839 3.2145 3.0889 3.0759 3.0770 3.2930
109 1.341183 3.7564 3.9910 0.5535 3.2438 3.6752 3.2067 3.0815 3.0686 3.0699 3.2851
110 1.341766 3.7567 3.9891 0.5564 3.2363 3.6667 3.1992 3.0744 3.0617 3.0631 3.2776
111 1.342284 3.7569 3.9874 0.5594 3.2292 3.6585 3.1919 3.0675 3.0551 3.0565 3.2702
112 1.342650 3.7571 3.9860 0.5615 3.2236 3.6521 3.1862 3.0622 3.0500 3.0515 3.2645
113 1.343014 3.7573 3.9847 0.5640 3.2176 3.6449 3.1800 3.0564 3.0444 3.0460 3.2583
114 1.343377 3.7576 3.9834 0.5665 3.2114 3.6376 3.1737 3.0505 3.0387 3.0405 3.2519
115 1.343736 3.7579 3.9819 0.5692 3.2045 3.6294 3.1666 3.0440 3.0324 3.0344 3.2449
116 1.344091 3.7582 3.9803 0.5722 3.1971 3.6205 3.1591 3.0369 3.0257 3.0278 3.2372
117 1.344440 3.7585 3.9786 0.5756 3.1888 3.6106 3.1506 3.0290 3.0182 3.0204 3.2286
118 1.344783 3.7590 3.9768 0.5791 3.1799 3.5997 3.1414 3.0206 3.0101 3.0125 3.2194
119 1.345116 3.7594 3.9749 0.5829 3.1704 3.5883 3.1317 3.0117 3.0017 3.0043 3.2096
120 1.345439 3.7600 3.9729 0.5871 3.1600 3.5756 3.1211 3.0019 2.9923 2.9952 3.1988
121 1.345746 3.7605 3.9707 0.5916 3.1486 3.5617 3.1094 2.9912 2.9822 2.9853 3.1871
122 1.346030 3.7611 3.9683 0.5968 3.1360 3.5462 3.0965 2.9794 2.9709 2.9743 3.1740
123 1.346293 3.7619 3.9657 0.6022 3.1225 3.5296 3.0826 2.9666 2.9589 2.9625 3.1599
124 1.346534 3.7626 3.9630 0.6080 3.1080 3.5117 3.0677 2.9532 2.9461 2.9500 3.1449
125 1.346751 3.7634 3.9602 0.6141 3.0928 3.4930 3.0521 2.9390 2.9326 2.9369 3.1292
126 1.346942 3.7642 3.9571 0.6205 3.0769 3.4734 3.0358 2.9241 2.9184 2.9231 3.1126
127 1.347110 3.7651 3.9539 0.6271 3.0605 3.4532 3.0190 2.9087 2.9039 2.9088 3.0956
128 1.347250 3.7659 3.9505 0.6339 3.0436 3.4326 3.0017 2.8928 2.8888 2.8941 3.0781
129 1.347367 3.7667 3.9469 0.6409 3.0263 3.4116 2.9840 2.8766 2.8733 2.8790 3.0602
130 1.347468 3.7675 3.9431 0.6479 3.0088 3.3904 2.9661 2.8602 2.8575 2.8636 3.0421
131 1.347559 3.7683 3.9394 0.6551 2.9913 3.3692 2.9482 2.8437 2.8417 2.8482 3.0239
132 1.347637 3.7691 3.9354 0.6622 2.9736 3.3480 2.9301 2.8270 2.8258 2.8325 3.0057
133 1.347705 3.7699 3.9312 0.6694 2.9559 3.3269 2.9120 2.8102 2.8097 2.8168 2.9874
134 1.347763 3.7706 3.9270 0.6766 2.9381 3.3059 2.8939 2.7933 2.7935 2.8008 2.9691
135 1.347815 3.7714 3.9222 0.6842 2.9193 3.2840 2.8748 2.7756 2.7763 2.7840 2.9499
136 1.347866 3.7721 3.9175 0.6918 2.9005 3.2620 2.8557 2.7577 2.7590 2.7670 2.9306
137 1.347919 3.7728 3.9128 0.6992 2.8824 3.2411 2.8373 2.7405 2.7424 2.7506 2.9121
138 1.348011 3.7727 3.9119 0.7001 2.8802 3.2387 2.8350 2.7382 2.7402 2.7484 2.9098
139 1.348050 3.7722 3.9150 0.6947 2.8933 3.2543 2.8485 2.7506 2.7521 2.7601 2.9234
140 1.348107 3.7710 3.9156 0.6893 2.9062 3.2723 2.8619 2.7620 2.7624 2.7698 2.9371
141 1.348206 3.7693 3.9028 0.6957 2.8898 3.2627 2.8463 2.7436 2.7425 2.7493 2.9218
142 1.348300 3.7686 3.8921 0.7032 2.8709 3.2471 2.8277 2.7238 2.7219 2.7282 2.9034
143 1.348419 3.7681 3.8840 0.7095 2.8551 3.2332 2.8122 2.7074 2.7050 2.7112 2.8880
144 1.348483 3.7683 3.8786 0.7157 2.8396 3.2168 2.7967 2.6923 2.6901 2.6963 2.8724
145 1.348546 3.7681 3.8843 0.7094 2.8554 3.2334 2.8125 2.7077 2.7054 2.7117 2.8882
146 1.348582 3.7677 3.8899 0.7019 2.8743 3.2545 2.8316 2.7260 2.7232 2.7293 2.9076
147 1.348698 3.7659 3.8883 0.6965 2.8875 3.2754 2.8457 2.7370 2.7326 2.7378 2.9220
148 1.348968 3.7635 3.8765 0.6991 2.8806 3.2788 2.8401 2.7273 2.7207 2.7250 2.9168
149 1.349285 3.7619 3.8687 0.7003 2.8777 3.2833 2.8381 2.7224 2.7143 2.7179 2.9151
150 1.349627 3.7606 3.8621 0.7018 2.8738 3.2850 2.8349 2.7169 2.7076 2.7105 2.9121
151 1.349983 3.7596 3.8571 0.7029 2.8711 3.2869 2.8328 2.7131 2.7026 2.7053 2.9102
152 1.350346 3.7587 3.8530 0.7036 2.8692 3.2889 2.8314 2.7102 2.6989 2.7012 2.9090
153 1.350712 3.7579 3.8495 0.7042 2.8679 3.2910 2.8305 2.7079 2.6960 2.6979 2.9082
154 1.351080 3.7573 3.8464 0.7046 2.8668 3.2929 2.8298 2.7060 2.6933 2.6950 2.9076
155 1.351445 3.7566 3.8435 0.7051 2.8658 3.2948 2.8291 2.7042 2.6910 2.6924 2.9071
156 1.351811 3.7559 3.8407 0.7054 2.8649 3.2967 2.8287 2.7026 2.6888 2.6899 2.9067
157 1.352175 3.7553 3.8379 0.7057 2.8642 3.2989 2.8283 2.7011 2.6866 2.6875 2.9065
158 1.352539 3.7547 3.8352 0.7059 2.8636 3.3012 2.8282 2.6999 2.6847 2.6853 2.9064
159 1.352901 3.7540 3.8326 0.7061 2.8634 3.3038 2.8282 2.6988 2.6830 2.6833 2.9066
160 1.353263 3.7534 3.8299 0.7061 2.8633 3.3069 2.8287 2.6980 2.6815 2.6815 2.9071
161 1.353623 3.7526 3.8271 0.7061 2.8637 3.3103 2.8293 2.6973 2.6802 2.6799 2.9079
162 1.354806 3.7501 3.8185 0.7053 2.8661 3.3238 2.8333 2.6969 2.6773 2.6761 2.9122
163 1.355941 3.7474 3.8104 0.7026 2.8737 3.3441 2.8427 2.7013 2.6789 2.6764 2.9220
164 1.357027 3.7442 3.8030 0.6978 2.8867 3.3719 2.8576 2.7107 2.6850 2.6813 2.9375
165 1.358040 3.7408 3.7967 0.6908 2.9054 3.4070 2.8786 2.7254 2.6962 2.6910 2.9590
166 1.358966 3.7372 3.7914 0.6819 2.9297 3.4489 2.9053 2.7455 2.7127 2.7056 2.9862
167 1.359804 3.7335 3.7872 0.6714 2.9583 3.4958 2.9366 2.7700 2.7331 2.7243 3.0179
168 1.360566 3.7296 3.7838 0.6597 2.9903 3.5467 2.9714 2.7976 2.7567 2.7459 3.0531
169 1.361272 3.7258 3.7809 0.6473 3.0245 3.6004 3.0086 2.8275 2.7824 2.7695 3.0906
170 1.361945 3.7217 3.7780 0.6345 3.0600 3.6558 3.0473 2.8588 2.8092 2.7942 3.1295
171 1.362611 3.7176 3.7744 0.6216 3.0962 3.7132 3.0871 2.8906 2.8365 2.8189 3.1694
172 1.363307 3.7130 3.7691 0.6089 3.1332 3.7739 3.1282 2.9228 2.8636 2.8431 3.2106
173 1.364120 3.7078 3.7598 0.5977 3.1684 3.8375 3.1684 2.9524 2.8873 2.8631 3.2507
174 1.365074 3.7021 3.7417 0.5929 3.1891 3.8906 3.1950 2.9669 2.8950 2.8665 3.2770
175 1.366044 3.6968 3.7174 0.5966 3.1890 3.9209 3.2006 2.9612 2.8831 2.8504 3.2822
176 1.366947 3.6927 3.6905 0.6074 3.1702 3.9268 3.1865 2.9378 2.8547 2.8186 3.2676
177 1.367658 3.6900 3.6650 0.6221 3.1389 3.9121 3.1586 2.9037 2.8170 2.7786 3.2392
178 1.368251 3.6880 3.6416 0.6378 3.1036 3.8886 3.1259 2.8663 2.7771 2.7371 3.2061
179 1.368797 3.6865 3.6197 0.6537 3.0673 3.8620 3.0919 2.8285 2.7372 2.6959 3.1717
180 1.369316 3.6851 3.5986 0.6697 3.0304 3.8331 3.0568 2.7901 2.6971 2.6547 3.1362
181 1.369815 3.6839 3.5781 0.6858 2.9929 3.8027 3.0210 2.7514 2.6567 2.6134 3.1001
