#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
67 0.602134 3.7303 4.6977 -0.6056 6.2471 6.7132 6.2681 6.0770 6.0091 5.9833 6.3166
68 0.606317 3.7328 4.6925 -0.5872 6.2021 6.6582 6.2212 6.0344 5.9690 5.9450 6.2696
69 0.610362 3.7354 4.6874 -0.5691 6.1581 6.6043 6.1753 5.9929 5.9301 5.9077 6.2237
70 0.614283 3.7377 4.6822 -0.5515 6.1156 6.5524 6.1311 5.9527 5.8922 5.8715 6.1793
71 0.618090 3.7401 4.6771 -0.5343 6.0739 6.5014 6.0877 5.9134 5.8553 5.8362 6.1358
72 0.621805 3.7424 4.6719 -0.5175 6.0333 6.4518 6.0455 5.8751 5.8193 5.8017 6.0935
73 0.625431 3.7447 4.6669 -0.5008 5.9933 6.4030 6.0039 5.8375 5.7839 5.7678 6.0518
74 0.628990 3.7468 4.6617 -0.4845 5.9542 6.3556 5.9632 5.8006 5.7491 5.7345 6.0111
75 0.632494 3.7490 4.6566 -0.4683 5.9155 6.3089 5.9231 5.7641 5.7146 5.7014 5.9708
76 0.635961 3.7511 4.6514 -0.4524 5.8773 6.2627 5.8834 5.7279 5.6806 5.6687 5.9310
77 0.639400 3.7531 4.6462 -0.4365 5.8394 6.2171 5.8442 5.6923 5.6469 5.6364 5.8916
78 0.642826 3.7552 4.6409 -0.4207 5.8019 6.1716 5.8053 5.6569 5.6135 5.6043 5.8526
79 0.646251 3.7572 4.6356 -0.4050 5.7646 6.1264 5.7666 5.6219 5.5805 5.5726 5.8137
80 0.649686 3.7592 4.6301 -0.3892 5.7273 6.0812 5.7280 5.5868 5.5475 5.5409 5.7749
81 0.653166 3.7612 4.6246 -0.3733 5.6898 6.0359 5.6892 5.5516 5.5143 5.5088 5.7359
82 0.658345 3.7642 4.6162 -0.3498 5.6341 5.9695 5.6317 5.4990 5.4646 5.4609 5.6781
83 0.663647 3.7671 4.6075 -0.3257 5.5771 5.9021 5.5728 5.4450 5.4133 5.4114 5.6190
84 0.669013 3.7701 4.5985 -0.3014 5.5193 5.8343 5.5134 5.3902 5.3612 5.3611 5.5593
85 0.674379 3.7730 4.5892 -0.2769 5.4613 5.7665 5.4538 5.3352 5.3089 5.3105 5.4993
86 0.679683 3.7759 4.5798 -0.2525 5.4036 5.6991 5.3945 5.2805 5.2568 5.2602 5.4397
87 0.684864 3.7788 4.5704 -0.2285 5.3467 5.6328 5.3360 5.2264 5.2054 5.2104 5.3809
88 0.689859 3.7815 4.5610 -0.2048 5.2908 5.5677 5.2786 5.1734 5.1550 5.1615 5.3232
89 0.694610 3.7842 4.5515 -0.1818 5.2366 5.5047 5.2229 5.1220 5.1060 5.1139 5.2672
90 0.699112 3.7867 4.5419 -0.1593 5.1835 5.4432 5.1685 5.0716 5.0579 5.0673 5.2125
91 0.703399 3.7892 4.5324 -0.1372 5.1313 5.3829 5.1150 5.0220 5.0107 5.0214 5.1587
92 0.707486 3.7915 4.5227 -0.1155 5.0800 5.3240 5.0625 4.9733 4.9642 4.9760 5.1059
93 0.711388 3.7938 4.5128 -0.0941 5.0292 5.2658 5.0105 4.9248 4.9178 4.9309 5.0535
94 0.715124 3.7961 4.5028 -0.0728 4.9788 5.2084 4.9590 4.8768 4.8718 4.8861 5.0018
95 0.718717 3.7982 4.4925 -0.0517 4.9289 5.1515 4.9081 4.8293 4.8263 4.8416 4.9505
96 0.722185 3.8003 4.4818 -0.0307 4.8794 5.0946 4.8576 4.7824 4.7815 4.7977 4.8996
