#AGE=16.000 EEPS=266
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
68 0.550595 3.7044 4.7291 -0.7796 6.6790 7.2580 6.7218 6.4828 6.3875 6.3430 6.7702
69 0.554857 3.7070 4.7239 -0.7595 6.6283 7.1943 6.6686 6.4354 6.3430 6.3008 6.7173
70 0.559148 3.7100 4.7181 -0.7394 6.5777 7.1312 6.6153 6.3876 6.2983 6.2579 6.6643
71 0.563432 3.7130 4.7130 -0.7195 6.5275 7.0681 6.5626 6.3397 6.2539 6.2157 6.6115
72 0.567698 3.7156 4.7072 -0.6995 6.4776 7.0054 6.5103 6.2932 6.2101 6.1738 6.5592
73 0.571940 3.7183 4.7019 -0.6793 6.4283 6.9435 6.4587 6.2468 6.1667 6.1323 6.5073
74 0.576138 3.7210 4.6958 -0.6598 6.3799 6.8830 6.4079 6.2006 6.1237 6.0912 6.4567
75 0.580243 3.7237 4.6902 -0.6405 6.3324 6.8243 6.3583 6.1559 6.0812 6.0509 6.4070
76 0.584173 3.7263 4.6848 -0.6220 6.2860 6.7681 6.3101 6.1121 6.0402 6.0118 6.3588
77 0.587911 3.7285 4.6795 -0.6040 6.2424 6.7145 6.2646 6.0706 6.0012 5.9740 6.3129
78 0.591482 3.7312 4.6744 -0.5869 6.2000 6.6627 6.2202 6.0307 5.9634 5.9378 6.2689
79 0.594884 3.7333 4.6689 -0.5698 6.1592 6.6136 6.1779 5.9920 5.9268 5.9028 6.2263
80 0.598138 3.7354 4.6636 -0.5540 6.1195 6.5655 6.1369 5.9546 5.8917 5.8696 6.1850
81 0.601254 3.7375 4.6584 -0.5379 6.0816 6.5192 6.0971 5.9187 5.8577 5.8369 6.1456
82 0.605494 3.7403 4.6512 -0.5164 6.0289 6.4550 6.0426 5.8689 5.8111 5.7921 6.0906
83 0.609622 3.7431 4.6433 -0.4946 5.9769 6.3918 5.9882 5.8196 5.7645 5.7473 6.0363
84 0.613664 3.7458 4.6358 -0.4730 5.9247 6.3293 5.9344 5.7698 5.7173 5.7021 5.9821
85 0.617633 3.7485 4.6276 -0.4515 5.8724 6.2680 5.8803 5.7199 5.6701 5.6564 5.9283
86 0.621559 3.7513 4.6197 -0.4296 5.8205 6.2056 5.8268 5.6711 5.6238 5.6120 5.8742
87 0.625451 3.7540 4.6108 -0.4078 5.7685 6.1426 5.7727 5.6224 5.5778 5.5678 5.8202
88 0.629324 3.7565 4.6020 -0.3858 5.7166 6.0792 5.7186 5.5735 5.5319 5.5235 5.7658
89 0.633135 3.7590 4.5928 -0.3637 5.6638 6.0159 5.6646 5.5238 5.4848 5.4778 5.7113
90 0.636993 3.7618 4.5834 -0.3411 5.6101 5.9528 5.6090 5.4732 5.4365 5.4312 5.6560
91 0.641117 3.7643 4.5733 -0.3177 5.5541 5.8874 5.5512 5.4195 5.3854 5.3817 5.5978
92 0.645475 3.7671 4.5628 -0.2927 5.4956 5.8193 5.4909 5.3635 5.3318 5.3300 5.5372
93 0.649998 3.7699 4.5514 -0.2673 5.4347 5.7492 5.4287 5.3055 5.2765 5.2762 5.4747
94 0.654637 3.7728 4.5396 -0.2414 5.3729 5.6782 5.3655 5.2465 5.2200 5.2215 5.4112
95 0.659338 3.7756 4.5274 -0.2150 5.3105 5.6066 5.3016 5.1868 5.1627 5.1659 5.3468
96 0.664052 3.7781 4.5151 -0.1887 5.2474 5.5347 5.2368 5.1268 5.1052 5.1098 5.2821
