#AGE= 4.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
56 0.975811 3.7427 4.4886 -0.1369 4.9868 5.4530 4.9610 4.8160 4.7889 4.7776 5.0372
57 0.982007 3.7446 4.4830 -0.1211 4.9469 5.4046 4.9201 4.7782 4.7529 4.7426 4.9958
58 0.988063 3.7464 4.4774 -0.1057 4.9080 5.3576 4.8802 4.7414 4.7178 4.7086 4.9556
59 0.993936 3.7481 4.4718 -0.0908 4.8705 5.3126 4.8418 4.7058 4.6839 4.6755 4.9169
60 0.999631 3.7497 4.4662 -0.0763 4.8343 5.2693 4.8047 4.6714 4.6510 4.6437 4.8795
61 1.005127 3.7512 4.4608 -0.0624 4.7995 5.2276 4.7692 4.6383 4.6193 4.6128 4.8435
62 1.010243 3.7526 4.4556 -0.0493 4.7668 5.1888 4.7358 4.6073 4.5897 4.5839 4.8099
63 1.015150 3.7539 4.4504 -0.0367 4.7354 5.1516 4.7038 4.5774 4.5610 4.5560 4.7774
64 1.019978 3.7553 4.4452 -0.0243 4.7044 5.1150 4.6721 4.5479 4.5327 4.5284 4.7456
65 1.024857 3.7566 4.4399 -0.0118 4.6733 5.0783 4.6404 4.5182 4.5043 4.5006 4.7135
66 1.029913 3.7578 4.4344 0.0011 4.6414 5.0408 4.6077 4.4878 4.4750 4.4721 4.6806
67 1.035265 3.7591 4.4285 0.0146 4.6080 5.0016 4.5737 4.4559 4.4443 4.4421 4.6462
68 1.041038 3.7605 4.4222 0.0290 4.5723 4.9599 4.5374 4.4219 4.4116 4.4101 4.6096
69 1.047335 3.7621 4.4153 0.0446 4.5336 4.9150 4.4981 4.3850 4.3761 4.3754 4.5699
70 1.054435 3.7638 4.4072 0.0622 4.4899 4.8641 4.4535 4.3432 4.3358 4.3360 4.5249
71 1.062756 3.7657 4.3973 0.0835 4.4372 4.8029 4.3999 4.2927 4.2871 4.2884 4.4707
72 1.072602 3.7678 4.3854 0.1079 4.3770 4.7339 4.3388 4.2351 4.2313 4.2338 4.4092
73 1.081119 3.7696 4.3748 0.1289 4.3251 4.6747 4.2862 4.1853 4.1830 4.1864 4.3561
74 1.088937 3.7712 4.3648 0.1483 4.2774 4.6206 4.2379 4.1395 4.1386 4.1428 4.3074
75 1.096044 3.7725 4.3556 0.1659 4.2342 4.5718 4.1941 4.0980 4.0982 4.1031 4.2632
76 1.102561 3.7738 4.3470 0.1817 4.1952 4.5280 4.1547 4.0604 4.0616 4.0672 4.2234
77 1.108632 3.7747 4.3391 0.1961 4.1597 4.4883 4.1189 4.0261 4.0282 4.0342 4.1873
78 1.114767 3.7757 4.3309 0.2103 4.1248 4.4497 4.0836 3.9923 3.9952 4.0017 4.1517
79 1.122013 3.7765 4.3210 0.2264 4.0849 4.4063 4.0435 3.9536 3.9571 3.9641 4.1114
80 1.130773 3.7773 4.3088 0.2450 4.0389 4.3571 3.9971 3.9085 3.9127 3.9200 4.0648
81 1.138340 3.7779 4.2982 0.2611 3.9991 4.3146 3.9571 3.8695 3.8742 3.8819 4.0246
82 1.144600 3.7785 4.2897 0.2742 3.9667 4.2799 3.9245 3.8379 3.8430 3.8510 3.9918
83 1.153108 3.7792 4.2787 0.2912 3.9249 4.2352 3.8824 3.7968 3.8025 3.8108 3.9495
84 1.220128 3.7822 4.1892 0.4177 3.6108 3.9083 3.5674 3.4869 3.4948 3.5046 3.6335
85 1.228397 3.7820 4.1764 0.4324 3.5740 3.8725 3.5307 3.4498 3.4574 3.4670 3.5968
86 1.235371 3.7816 4.1648 0.4448 3.5427 3.8427 3.4997 3.4182 3.4254 3.4349 3.5659
87 1.242128 3.7811 4.1532 0.4567 3.5126 3.8143 3.4698 3.3874 3.3941 3.4034 3.5360
88 1.249041 3.7805 4.1409 0.4688 3.4820 3.7860 3.4395 3.3561 3.3623 3.3711 3.5058
89 1.256507 3.7798 4.1281 0.4818 3.4492 3.7556 3.4070 3.3227 3.3283 3.3368 3.4736
90 1.264385 3.7791 4.1143 0.4955 3.4149 3.7238 3.3730 3.2875 3.2924 3.3006 3.4396
91 1.272110 3.7783 4.1003 0.5088 3.3810 3.6930 3.3395 3.2528 3.2569 3.2647 3.4064
92 1.279307 3.7774 4.0866 0.5211 3.3497 3.6653 3.3086 3.2203 3.2235 3.2308 3.3756
93 1.286153 3.7765 4.0737 0.5327 3.3202 3.6393 3.2796 3.1899 3.1923 3.1991 3.3468
94 1.292455 3.7755 4.0615 0.5431 3.2939 3.6166 3.2537 3.1623 3.1639 3.1701 3.3211
95 1.298189 3.7744 4.0503 0.5523 3.2704 3.5971 3.2307 3.1378 3.1384 3.1441 3.2983
96 1.303497 3.7735 4.0398 0.5606 3.2492 3.5797 3.2100 3.1155 3.1152 3.1205 3.2778
97 1.308438 3.7726 4.0302 0.5681 3.2299 3.5640 3.1911 3.0951 3.0939 3.0988 3.2591
98 1.313040 3.7716 4.0211 0.5751 3.2122 3.5498 3.1739 3.0763 3.0743 3.0788 3.2421
99 1.317288 3.7707 4.0125 0.5816 3.1956 3.5366 3.1577 3.0586 3.0559 3.0598 3.2260
100 1.321203 3.7700 4.0043 0.5879 3.1795 3.5237 3.1420 3.0417 3.0382 3.0416 3.2105
101 1.324687 3.7693 3.9967 0.5940 3.1641 3.5108 3.1269 3.0256 3.0214 3.0245 3.1955
102 1.327532 3.7688 3.9903 0.5996 3.1500 3.4984 3.1129 3.0109 3.0064 3.0093 3.1817
103 1.329753 3.7686 3.9850 0.6046 3.1373 3.4866 3.1004 2.9980 2.9932 2.9960 3.1693
104 1.331494 3.7686 3.9806 0.6091 3.1260 3.4756 3.0892 2.9865 2.9817 2.9844 3.1579
105 1.332782 3.7686 3.9773 0.6132 3.1159 3.4652 3.0791 2.9766 2.9717 2.9745 3.1478
106 1.333779 3.7687 3.9743 0.6168 3.1068 3.4557 3.0700 2.9676 2.9628 2.9657 3.1387
107 1.334597 3.7689 3.9718 0.6203 3.0982 3.4464 3.0612 2.9593 2.9546 2.9575 3.1300
108 1.335289 3.7690 3.9695 0.6236 3.0901 3.4374 3.0530 2.9514 2.9468 2.9498 3.1217
109 1.335882 3.7693 3.9675 0.6268 3.0822 3.4284 3.0450 2.9438 2.9395 2.9427 3.1136
110 1.336393 3.7695 3.9656 0.6299 3.0746 3.4199 3.0373 2.9366 2.9324 2.9357 3.1059
111 1.336834 3.7698 3.9638 0.6328 3.0673 3.4115 3.0299 2.9295 2.9257 2.9290 3.0983
112 1.337140 3.7700 3.9625 0.6352 3.0615 3.4046 3.0241 2.9240 2.9204 2.9239 3.0924
113 1.337443 3.7703 3.9611 0.6377 3.0553 3.3973 3.0177 2.9181 2.9147 2.9183 3.0859
114 1.337743 3.7706 3.9598 0.6404 3.0485 3.3893 3.0108 2.9118 2.9087 2.9125 3.0791
115 1.338040 3.7709 3.9584 0.6434 3.0414 3.3808 3.0036 2.9051 2.9022 2.9062 3.0717
116 1.338333 3.7713 3.9567 0.6466 3.0334 3.3711 2.9954 2.8976 2.8950 2.8992 3.0634
117 1.338618 3.7718 3.9551 0.6500 3.0251 3.3610 2.9868 2.8897 2.8876 2.8919 3.0548
118 1.338893 3.7723 3.9534 0.6538 3.0158 3.3497 2.9773 2.8810 2.8794 2.8840 3.0452
119 1.339152 3.7728 3.9515 0.6579 3.0057 3.3373 2.9670 2.8716 2.8704 2.8753 3.0347
120 1.339392 3.7734 3.9495 0.6625 2.9946 3.3239 2.9557 2.8613 2.8606 2.8658 3.0233
121 1.339612 3.7740 3.9473 0.6673 2.9828 3.3093 2.9436 2.8503 2.8501 2.8556 3.0110
122 1.339808 3.7747 3.9450 0.6726 2.9700 3.2937 2.9305 2.8384 2.8388 2.8446 2.9977
123 1.339982 3.7756 3.9425 0.6781 2.9567 3.2774 2.9169 2.8260 2.8271 2.8332 2.9838
124 1.340124 3.7763 3.9398 0.6838 2.9426 3.2602 2.9025 2.8129 2.8146 2.8211 2.9693
125 1.340247 3.7771 3.9370 0.6897 2.9282 3.2426 2.8878 2.7995 2.8018 2.8087 2.9543
126 1.340351 3.7778 3.9342 0.6957 2.9136 3.2247 2.8727 2.7857 2.7887 2.7960 2.9391
127 1.340439 3.7786 3.9313 0.7019 2.8987 3.2066 2.8575 2.7719 2.7755 2.7832 2.9237
128 1.340509 3.7794 3.9282 0.7080 2.8835 3.1885 2.8421 2.7578 2.7620 2.7701 2.9082
129 1.340564 3.7802 3.9250 0.7143 2.8685 3.1704 2.8267 2.7436 2.7484 2.7568 2.8925
130 1.340610 3.7809 3.9217 0.7205 2.8532 3.1522 2.8112 2.7293 2.7348 2.7435 2.8768
131 1.340648 3.7816 3.9183 0.7268 2.8380 3.1341 2.7957 2.7151 2.7211 2.7302 2.8611
132 1.340680 3.7823 3.9149 0.7330 2.8228 3.1161 2.7801 2.7007 2.7073 2.7167 2.8455
133 1.340703 3.7830 3.9112 0.7393 2.8075 3.0982 2.7646 2.6863 2.6934 2.7031 2.8297
134 1.340718 3.7836 3.9075 0.7455 2.7922 3.0804 2.7491 2.6719 2.6794 2.6895 2.8140
135 1.340732 3.7842 3.9035 0.7521 2.7762 3.0619 2.7328 2.6567 2.6648 2.6751 2.7976
136 1.340742 3.7849 3.8998 0.7585 2.7607 3.0438 2.7172 2.6421 2.6508 2.6614 2.7818
137 1.340757 3.7855 3.8958 0.7648 2.7453 3.0261 2.7015 2.6275 2.6366 2.6475 2.7659
138 1.340817 3.7857 3.8932 0.7683 2.7368 3.0165 2.6928 2.6192 2.6284 2.6394 2.7572
139 1.340817 3.7850 3.8986 0.7601 2.7569 3.0396 2.7133 2.6384 2.6471 2.6578 2.7778
140 1.340802 3.7840 3.9030 0.7521 2.7765 3.0629 2.7332 2.6567 2.6647 2.6750 2.7981
141 1.340808 3.7827 3.9015 0.7480 2.7860 3.0779 2.7433 2.6645 2.6713 2.6809 2.8084
142 1.340819 3.7814 3.8982 0.7461 2.7898 3.0867 2.7477 2.6668 2.6725 2.6815 2.8131
143 1.340898 3.7790 3.8868 0.7477 2.7846 3.0909 2.7435 2.6585 2.6622 2.6699 2.8095
144 1.340985 3.7771 3.8736 0.7534 2.7694 3.0828 2.7290 2.6410 2.6430 2.6498 2.7954
145 1.341136 3.7753 3.8627 0.7574 2.7584 3.0785 2.7189 2.6281 2.6286 2.6345 2.7857
146 1.341384 3.7737 3.8550 0.7586 2.7546 3.0810 2.7157 2.6222 2.6213 2.6264 2.7830
147 1.341684 3.7725 3.8505 0.7583 2.7547 3.0861 2.7165 2.6210 2.6190 2.6234 2.7839
148 1.342014 3.7714 3.8459 0.7590 2.7529 3.0885 2.7152 2.6179 2.6150 2.6190 2.7829
149 1.342344 3.7707 3.8429 0.7592 2.7520 3.0904 2.7146 2.6161 2.6126 2.6162 2.7825
150 1.342674 3.7701 3.8400 0.7595 2.7511 3.0920 2.7140 2.6144 2.6103 2.6136 2.7819
151 1.343003 3.7695 3.8373 0.7598 2.7500 3.0934 2.7132 2.6127 2.6079 2.6110 2.7813
152 1.343330 3.7689 3.8349 0.7602 2.7489 3.0946 2.7124 2.6109 2.6057 2.6085 2.7806
153 1.343657 3.7683 3.8323 0.7605 2.7478 3.0959 2.7115 2.6091 2.6035 2.6058 2.7799
154 1.343984 3.7677 3.8297 0.7609 2.7469 3.0974 2.7109 2.6075 2.6012 2.6033 2.7793
155 1.344311 3.7671 3.8270 0.7611 2.7461 3.0991 2.7104 2.6060 2.5991 2.6009 2.7791
156 1.344638 3.7664 3.8243 0.7613 2.7455 3.1011 2.7101 2.6046 2.5972 2.5987 2.7789
157 1.344966 3.7657 3.8217 0.7613 2.7452 3.1036 2.7102 2.6035 2.5955 2.5967 2.7790
158 1.345292 3.7650 3.8190 0.7613 2.7451 3.1064 2.7104 2.6027 2.5939 2.5948 2.7795
159 1.345619 3.7643 3.8164 0.7611 2.7454 3.1096 2.7111 2.6020 2.5927 2.5932 2.7802
160 1.345945 3.7636 3.8138 0.7609 2.7460 3.1133 2.7120 2.6017 2.5917 2.5918 2.7814
161 1.346270 3.7628 3.8112 0.7604 2.7470 3.1174 2.7135 2.6019 2.5911 2.5908 2.7829
162 1.347379 3.7599 3.8025 0.7579 2.7527 3.1349 2.7206 2.6043 2.5909 2.5892 2.7906
163 1.348421 3.7566 3.7946 0.7532 2.7645 3.1598 2.7341 2.6122 2.5958 2.5926 2.8047
164 1.349395 3.7531 3.7878 0.7460 2.7821 3.1924 2.7536 2.6259 2.6061 2.6011 2.8248
165 1.350288 3.7493 3.7821 0.7369 2.8052 3.2316 2.7790 2.6448 2.6214 2.6146 2.8509
166 1.351097 3.7454 3.7777 0.7261 2.8330 3.2763 2.8090 2.6681 2.6408 2.6321 2.8814
167 1.351836 3.7415 3.7742 0.7141 2.8639 3.3250 2.8423 2.6947 2.6635 2.6528 2.9155
168 1.352523 3.7375 3.7711 0.7014 2.8972 3.3766 2.8782 2.7234 2.6882 2.6754 2.9519
169 1.353182 3.7334 3.7680 0.6883 2.9319 3.4304 2.9156 2.7535 2.7140 2.6992 2.9899
170 1.353836 3.7291 3.7642 0.6752 2.9672 3.4858 2.9539 2.7841 2.7402 2.7232 3.0287
171 1.354515 3.7246 3.7590 0.6625 3.0022 3.5425 2.9922 2.8142 2.7655 2.7459 3.0675
172 1.355267 3.7196 3.7509 0.6510 3.0353 3.5998 3.0291 2.8420 2.7879 2.7655 3.1047
173 1.356171 3.7140 3.7369 0.6427 3.0617 3.6542 3.0601 2.8623 2.8022 2.7761 3.1360
174 1.357218 3.7082 3.7138 0.6429 3.0681 3.6901 3.0716 2.8627 2.7959 2.7662 3.1477
175 1.358167 3.7039 3.6883 0.6517 3.0522 3.6968 3.0599 2.8424 2.7707 2.7380 3.1359
176 1.358976 3.7009 3.6642 0.6640 3.0258 3.6862 3.0365 2.8129 2.7376 2.7029 3.1124
177 1.359686 3.6988 3.6417 0.6780 2.9941 3.6662 3.0070 2.7790 2.7010 2.6649 3.0828
178 1.360336 3.6971 3.6203 0.6929 2.9599 3.6410 2.9745 2.7431 2.6630 2.6257 3.0501
179 1.360953 3.6957 3.5999 0.7080 2.9244 3.6131 2.9406 2.7062 2.6244 2.5861 3.0161
180 1.361552 3.6945 3.5801 0.7233 2.8882 3.5832 2.9057 2.6688 2.5855 2.5464 2.9810
181 1.362137 3.6935 3.5607 0.7388 2.8514 3.5522 2.8701 2.6310 2.5465 2.5066 2.9453
182 1.362837 3.6924 3.5376 0.7576 2.8063 3.5132 2.8263 2.5848 2.4988 2.4583 2.9014
183 1.363537 3.6914 3.5148 0.7766 2.7606 3.4730 2.7817 2.5381 2.4507 2.4095 2.8567
184 1.364237 3.6904 3.4920 0.7958 2.7145 3.4320 2.7367 2.4910 2.4024 2.3606 2.8115
185 1.364938 3.6895 3.4694 0.8150 2.6679 3.3905 2.6914 2.4437 2.3538 2.3115 2.7660
186 1.365639 3.6887 3.4467 0.8345 2.6209 3.3482 2.6454 2.3958 2.3049 2.2620 2.7198
187 1.366341 3.6879 3.4241 0.8541 2.5737 3.3054 2.5992 2.3477 2.2557 2.2122 2.6733
188 1.367043 3.6870 3.4013 0.8738 2.5261 3.2623 2.5526 2.2994 2.2061 2.1623 2.6266
189 1.367746 3.6862 3.3786 0.8936 2.4781 3.2187 2.5055 2.2505 2.1563 2.1119 2.5794
190 1.368449 3.6854 3.3557 0.9135 2.4297 3.1747 2.4582 2.2014 2.1061 2.0612 2.5319
191 1.369153 3.6846 3.3327 0.9336 2.3810 3.1303 2.4105 2.1519 2.0556 2.0103 2.4840
192 1.369854 3.6839 3.3095 0.9540 2.3317 3.0852 2.3622 2.1018 2.0044 1.9587 2.4356
193 1.370555 3.6831 3.2860 0.9747 2.2818 3.0398 2.3133 2.0512 1.9528 1.9065 2.3865
194 1.371252 3.6823 3.2622 0.9955 2.2313 2.9937 2.2639 2.0000 1.9004 1.8537 2.3368
195 1.371948 3.6815 3.2381 1.0166 2.1801 2.9471 2.2138 1.9480 1.8474 1.8002 2.2866
196 1.372640 3.6807 3.2137 1.0380 2.1285 2.9000 2.1633 1.8955 1.7938 1.7460 2.2357
197 1.373327 3.6799 3.1888 1.0597 2.0760 2.8523 2.1119 1.8422 1.7392 1.6910 2.1841
198 1.374008 3.6790 3.1635 1.0818 2.0226 2.8039 2.0597 1.7881 1.6839 1.6351 2.1318
199 1.374683 3.6781 3.1377 1.1043 1.9683 2.7549 2.0067 1.7330 1.6276 1.5783 2.0784
200 1.375349 3.6771 3.1113 1.1271 1.9132 2.7051 1.9527 1.6769 1.5703 1.5203 2.0244
201 1.376008 3.6762 3.0844 1.1504 1.8572 2.6545 1.8980 1.6200 1.5121 1.4614 1.9694
202 1.376656 3.6752 3.0570 1.1741 1.8001 2.6033 1.8423 1.5619 1.4526 1.4013 1.9133
203 1.377294 3.6742 3.0290 1.1984 1.7419 2.5511 1.7856 1.5027 1.3920 1.3400 1.8563
204 1.377918 3.6732 3.0002 1.2230 1.6828 2.4983 1.7279 1.4425 1.3303 1.2776 1.7984
205 1.378532 3.6721 2.9708 1.2481 1.6227 2.4450 1.6695 1.3815 1.2676 1.2141 1.7396
206 1.379130 3.6709 2.9407 1.2737 1.5616 2.3912 1.6102 1.3192 1.2037 1.1493 1.6799
207 1.379718 3.6696 2.9101 1.2997 1.4996 2.3366 1.5502 1.2561 1.1388 1.0835 1.6194
208 1.380287 3.6683 2.8786 1.3262 1.4365 2.2814 1.4891 1.1918 1.0726 1.0163 1.5578
209 1.380837 3.6670 2.8465 1.3532 1.3725 2.2255 1.4270 1.1264 1.0053 0.9480 1.4953
210 1.381372 3.6657 2.8136 1.3807 1.3075 2.1692 1.3644 1.0601 0.9368 0.8784 1.4321
211 1.381889 3.6642 2.7802 1.4085 1.2416 2.1122 1.3010 0.9928 0.8674 0.8079 1.3680
212 1.382390 3.6628 2.7463 1.4367 1.1750 2.0550 1.2369 0.9249 0.7971 0.7365 1.3033
213 1.382874 3.6613 2.7118 1.4653 1.1077 1.9972 1.1723 0.8561 0.7260 0.6641 1.2378
214 1.383348 3.6597 2.6769 1.4942 1.0400 1.9396 1.1073 0.7869 0.6544 0.5912 1.1721
215 1.383812 3.6581 2.6418 1.5230 0.9722 1.8821 1.0424 0.7176 0.5826 0.5181 1.1064
216 1.384293 3.6566 2.6073 1.5515 0.9056 1.8258 0.9787 0.6495 0.5120 0.4461 1.0419
217 1.384358 3.6564 2.6029 1.5552 0.8970 1.8184 0.9705 0.6408 0.5030 0.4369 1.0335
218 1.384426 3.6562 2.5985 1.5588 0.8886 1.8112 0.9624 0.6321 0.4940 0.4279 1.0253
219 1.384494 3.6560 2.5944 1.5622 0.8805 1.8044 0.9546 0.6239 0.4855 0.4192 1.0175
220 1.384562 3.6559 2.5905 1.5654 0.8728 1.7978 0.9473 0.6161 0.4774 0.4109 1.0100
221 1.384627 3.6557 2.5867 1.5687 0.8654 1.7914 0.9401 0.6084 0.4695 0.4030 1.0028
222 1.384692 3.6555 2.5830 1.5717 0.8580 1.7852 0.9330 0.6010 0.4618 0.3951 0.9956
223 1.384758 3.6553 2.5792 1.5748 0.8509 1.7790 0.9261 0.5936 0.4543 0.3874 0.9887
224 1.384827 3.6551 2.5757 1.5778 0.8438 1.7729 0.9193 0.5865 0.4468 0.3798 0.9818
225 1.384898 3.6551 2.5723 1.5806 0.8371 1.7672 0.9128 0.5796 0.4398 0.3727 0.9754
226 1.384971 3.6549 2.5691 1.5833 0.8308 1.7616 0.9067 0.5731 0.4331 0.3659 0.9691
227 1.385642 3.6551 2.5665 1.5868 0.8212 1.7509 0.8965 0.5638 0.4242 0.3573 0.9592
228 1.386368 3.6566 2.5989 1.5607 0.8823 1.8020 0.9550 0.6263 0.4889 0.4233 1.0184
229 1.387183 3.6556 2.5706 1.5854 0.8240 1.7503 0.8991 0.5670 0.4278 0.3614 0.9616
230 1.387965 3.6518 2.4909 1.6499 0.6746 1.6271 0.7576 0.4140 0.2682 0.1981 0.8176
231 1.388650 3.6481 2.4153 1.7108 0.5346 1.5129 0.6261 0.2705 0.1179 0.0443 0.6832
232 1.389248 3.6444 2.3422 1.7695 0.4006 1.4051 0.5013 0.1329 -0.0267 -0.1040 0.5550
233 1.389764 3.6408 2.2715 1.8259 0.2727 1.3031 0.3831 0.0016 -0.1655 -0.2464 0.4331
234 1.390224 3.6372 2.2021 1.8811 0.1480 1.2047 0.2685 -0.1265 -0.3011 -0.3858 0.3147
235 1.390632 3.6337 2.1344 1.9348 0.0277 1.1107 0.1590 -0.2501 -0.4329 -0.5212 0.2008
236 1.390994 3.6301 2.0672 1.9878 -0.0902 1.0202 0.0533 -0.3713 -0.5625 -0.6549 0.0900
237 1.391313 3.6265 2.0014 2.0395 -0.2040 0.9342 -0.0473 -0.4884 -0.6888 -0.7853 -0.0165
238 1.391596 3.6229 1.9369 2.0897 -0.3132 0.8538 -0.1412 -0.6009 -0.8110 -0.9120 -0.1176
239 1.391852 3.6193 1.8729 2.1392 -0.4198 0.7767 -0.2310 -0.7108 -0.9317 -1.0372 -0.2153
240 1.392081 3.6157 1.8096 2.1879 -0.5234 0.7030 -0.3159 -0.8181 -1.0504 -1.1605 -0.3095
241 1.392285 3.6120 1.7479 2.2351 -0.6224 0.6351 -0.3938 -0.9205 -1.1652 -1.2802 -0.3980
242 1.392467 3.6083 1.6877 2.2809 -0.7169 0.5725 -0.4648 -1.0182 -1.2762 -1.3963 -0.4814
243 1.392633 3.6047 1.6281 2.3260 -0.8084 0.5147 -0.5299 -1.1130 -1.3849 -1.5106 -0.5606
244 1.392782 3.6011 1.5697 2.3700 -0.8960 0.4623 -0.5882 -1.2036 -1.4905 -1.6220 -0.6349
245 1.392917 3.5975 1.5126 2.4128 -0.9799 0.4137 -0.6402 -1.2908 -1.5935 -1.7309 -0.7047
246 1.393040 3.5939 1.4556 2.4552 -1.0614 0.3700 -0.6851 -1.3756 -1.6954 -1.8390 -0.7704
247 1.393151 3.5903 1.4008 2.4959 -1.1376 0.3329 -0.7221 -1.4548 -1.7923 -1.9426 -0.8301
248 1.393252 3.5868 1.3464 2.5362 -1.2113 0.3010 -0.7526 -1.5310 -1.8872 -2.0447 -0.8858
